gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2909990866	906	88.1	13	898	119	1036	0.0e+00	756.8	COG4581	Superfamily II RNA helicase	1041
2909990868	301	86.85	15	253	31	248	2.7e-28	92.7	COG1134	ABC-type polysaccharide/polyol phosphate transport system, ATPase component	249
2909990869	263	93.96	1	258	10	258	1.3e-29	96.8	COG1682	ABC-type polysaccharide/polyol phosphate export permease	263
2909990870	427	89.78	74	427	31	364	7.2e-52	170.1	COG3524	Capsule polysaccharide export protein KpsE/RkpR	372
2909990878	337	97.82	15	334	3	316	1.6e-68	225.1	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2909990879	385	98.26	1	355	1	338	0.0e+00	565.4	COG1089	GDP-D-mannose dehydratase	345
2909990881	529	78.59	237	495	5	250	9.4e-21	67.4	COG1216	Glycosyltransferase, GT2 family	305
2909990882	257	65.61	1	257	2	249	3.3e-72	237.1	COG1208	NDP-sugar pyrophosphorylase, includes eIF-2Bgamma, eIF-2Bepsilon, and LPS biosynthesis proteins	358
2909990883	360	98.13	10	343	3	317	6.6e-41	134.3	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2909990886	182	96.61	3	181	6	176	9.8e-49	158.8	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase or related enzyme	173
2909990887	412	52.33	63	349	35	180	6.0e-07	23.3	COG0500	SAM-dependent methyltransferase	257
2909990892	774	73.38	528	747	70	273	6.7e-11	34.4	COG1082	Sugar phosphate isomerase/epimerase	274
2909990892	774	97.41	117	461	3	340	3.9e-91	298.9	COG2089	Sialic acid synthase SpsE, contains C-terminal SAF domain	347
2909990896	252	95.18	20	243	5	221	5.4e-42	137.2	COG1083	CMP-N-acetylneuraminic acid synthetase	228
2909990897	734	90.5	63	694	32	641	0.0e+00	475.2	COG3563	Capsule polysaccharide export protein KpsC/LpsZ	671
2909990898	671	94.29	2	391	16	395	4.6e-74	242.1	COG3562	Capsule polysaccharide modification protein KpsS	403
2909990899	416	98.79	2	416	3	411	2.1e-116	382.7	COG0304	3-oxoacyl-(acyl-carrier-protein) synthase	412
2909990900	128	93.83	41	120	4	79	2.4e-17	56.4	COG0236	Acyl carrier protein	80
2909990902	370	34.54	248	356	130	215	2.1e-37	24.7	COG1596	Periplasmic protein involved in polysaccharide export, contains SLBB domain of the beta-grasp fold	239
2909990902	370	77.91	10	244	22	215	2.1e-37	99.4	COG1596	Periplasmic protein involved in polysaccharide export, contains SLBB domain of the beta-grasp fold	239
2909990903	431	98.86	1	430	2	435	0.0e+00	539.6	COG0015	Adenylosuccinate lyase	438
2909990905	288	98.37	3	254	2	242	3.5e-86	281.9	COG1189	Predicted rRNA methylase YqxC, contains S4 and FtsJ domains	245
2909990906	112	100	1	112	1	112	2.1e-45	147.5	COG0347	Nitrogen regulatory protein PII	112
2909990907	146	79.19	13	145	19	136	1.3e-39	128.8	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF, C-terminal domain, T-fold superfamily	149
2909990908	430	13.63	327	425	416	486	1.5e-55	9.8	COG1333	Cytochrome c biogenesis protein ResB	478
2909990908	430	55.28	14	298	1	288	1.5e-55	167.2	COG1333	Cytochrome c biogenesis protein ResB	478
2909990909	242	95.59	13	237	11	227	8.1e-35	114	COG0785	Cytochrome c biogenesis protein CcdA	220
2909990910	360	91.1	1	346	23	370	8.0e-99	324.4	COG0772	Bacterial cell division protein FtsW, lipid II flippase	381
2909990916	416	57.35	11	337	28	187	1.9e-18	60.5	COG0500	SAM-dependent methyltransferase	257
2909990918	204	82.94	1	202	44	252	1.1e-59	195.5	COG0356	FoF1-type ATP synthase, membrane subunit a	246
2909990920	82	95	1	79	5	80	1.9e-27	88.9	COG0636	FoF1-type ATP synthase, membrane subunit c/Archaeal/vacuolar-type H+-ATPase, subunit K	79
2909990921	157	83.85	17	156	5	139	3.4e-24	78.7	COG0711	FoF1-type ATP synthase, membrane subunit b or b'	161
2909990922	170	93.79	10	170	9	159	7.3e-27	87.6	COG0711	FoF1-type ATP synthase, membrane subunit b or b'	161
2909990923	182	97.75	1	179	4	177	1.5e-48	158.7	COG0712	FoF1-type ATP synthase, delta subunit	178
2909990924	505	99.01	2	504	2	500	0.0e+00	786.3	COG0056	FoF1-type ATP synthase, alpha subunit	504
2909990925	317	99.65	5	317	1	287	1.3e-97	320.5	COG0224	FoF1-type ATP synthase, gamma subunit	287
2909990927	110	87.38	6	100	7	96	2.1e-15	49.9	COG0633	Ferredoxin	102
2909990930	145	99.36	5	144	2	156	3.9e-40	129.2	COG1576	23S rRNA pseudoU1915 N3-methylase RlmH	155
2909990931	370	99.46	2	370	2	369	0.0e+00	471.4	COG0686	Alanine dehydrogenase	371
2909990932	563	84.89	1	256	3	238	4.1e-42	137.3	COG0388	Predicted amidohydrolase	274
2909990932	563	95.26	271	554	5	265	2.0e-64	210.9	COG0171	NH3-dependent NAD+ synthetase	268
2909990933	198	97.49	10	195	4	197	4.6e-26	85.5	COG1057	Nicotinic acid mononucleotide adenylyltransferase	197
2909990934	453	62.59	276	390	7	93	4.1e-04	13.2	COG3597	Uncharacterized conserved protein, DUF697 family	139
2909990934	453	75.5	41	215	21	171	9.4e-11	31.9	COG0218	GTP-binding protein EngB required for normal cell division	200
2909990935	338	76.71	2	335	3	338	5.9e-55	180.2	COG1253	Hemolysin or related protein, contains CBS domains	429
2909990936	443	93.59	17	440	17	381	4.5e-92	302.3	COG0006	Xaa-Pro aminopeptidase	384
2909990937	251	92.79	1	242	15	220	3.7e-17	56.3	COG0546	Phosphoglycolate phosphatase, HAD superfamily	220
2909990939	136	96.3	1	135	3	132	6.2e-31	100.7	COG0355	FoF1-type ATP synthase, epsilon subunit	135
2909990940	486	99.57	8	483	2	467	0.0e+00	761.8	COG0055	FoF1-type ATP synthase, beta subunit	468
2909990941	103	97.92	9	103	2	95	4.3e-36	116.7	COG0234	Co-chaperonin GroES (HSP10)	96
2909990942	544	98.73	1	536	2	544	0.0e+00	569.2	COG0459	Chaperonin GroEL (HSP60 family)	524
2909990945	162	88.65	36	162	4	128	1.1e-50	164.5	COG0229	Peptide methionine sulfoxide reductase MsrB	140
2909990946	76	69.89	1	76	8	72	1.4e-16	53.9	COG1314	Preprotein translocase subunit SecG	86
2909990947	527	99.21	1	511	4	508	0.0e+00	651.6	COG0696	Phosphoglycerate mutase (BPG-independent, AlkP superfamily)	509
2909990948	178	97.21	1	177	4	177	3.3e-58	189.8	COG2065	Pyrimidine operon attenuation protein/uracil phosphoribosyltransferase	179
2909990951	526	68.48	1	516	8	422	8.1e-41	133.6	COG0443	Molecular chaperone DnaK (HSP70)	579
2909990952	76	72.97	11	73	5	58	4.7e-08	26.5	COG1758	DNA-directed RNA polymerase, subunit K/omega	74
2909990954	297	98.25	5	286	3	283	2.0e-70	230.7	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	286
2909990957	156	94.23	1	153	2	148	1.4e-59	194	COG2947	Predicted RNA-binding protein, contains PUA-like domain	156
2909990958	472	97.56	5	472	11	449	3.3e-118	388.9	COG0771	UDP-N-acetylmuramoylalanine-D-glutamate ligase	448
2909990961	260	92.22	9	260	19	255	2.1e-39	128.9	COG2302	RNA-binding protein YlmH, contains S4-like domain	257
2909990963	528	98.16	1	323	3	322	1.3e-111	365.9	COG0111	Phosphoglycerate dehydrogenase or related dehydrogenase	324
2909990964	307	78.29	5	307	66	303	3.4e-62	204.3	COG2264	Ribosomal protein L11 methylase PrmA	300
2909990965	99	96.12	3	99	3	101	6.5e-24	77.4	COG0633	Ferredoxin	102
2909990967	165	11.11	84	108	109	122	2.9e-06	2.9	COG3245	Cytochrome c5	126
2909990967	165	27.78	2	81	34	68	2.9e-06	16.5	COG3245	Cytochrome c5	126
2909990968	347	99.01	1	312	3	302	7.3e-89	291.6	COG1234	Ribonuclease BN, tRNA processing enzyme	292
2909990969	431	10.72	376	430	354	396	6.9e-77	62	COG2385	Peptidoglycan hydrolase (amidase) enhancer domain	397
2909990969	431	56.36	64	345	122	347	6.9e-77	189.6	COG2385	Peptidoglycan hydrolase (amidase) enhancer domain	397
2909990970	253	97.5	7	253	3	236	1.1e-45	149.5	COG0363	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase	238
2909990971	261	99.18	1	252	1	241	6.3e-76	248.6	COG0217	Transcriptional and/or translational regulatory protein YebC/TACO1	241
2909990972	295	95.81	1	293	12	308	7.6e-82	268.9	COG0130	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	271
2909990973	233	92.48	1	226	9	217	8.0e-41	133.5	COG1738	Uncharacterized PurR-regulated membrane protein YhhQ, DUF165 family	233
2909990974	250	59.86	16	248	28	194	3.5e-08	27.7	COG0500	SAM-dependent methyltransferase	257
2909990975	88	94.25	1	88	1	82	1.3e-37	121.3	COG0211	Ribosomal protein L27	87
2909990976	119	98.06	11	113	2	102	1.2e-32	106.2	COG0261	Ribosomal protein L21	103
2909990979	519	89.27	262	494	4	236	3.8e-85	93.7	COG0467	RecA-superfamily ATPase, KaiC/GvpD/RAD55 family	260
2909990979	519	93.1	20	264	2	244	3.8e-85	183.7	COG0467	RecA-superfamily ATPase, KaiC/GvpD/RAD55 family	260
2909990980	681	33.76	104	293	40	172	1.1e-66	8.7	COG0642	Signal transduction histidine kinase	336
2909990980	681	70.3	295	654	116	392	1.1e-66	217	COG0642	Signal transduction histidine kinase	336
2909990981	432	98.37	10	432	2	423	0.0e+00	489.5	COG0151	Phosphoribosylamine-glycine ligase	428
2909990983	255	92.73	2	250	9	263	1.5e-72	237.5	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase	247
2909990984	737	73	98	737	210	774	1.1e-91	301.6	COG4775	Outer membrane protein assembly factor BamA	766
2909990985	286	90.37	9	284	6	277	2.2e-75	247.1	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase	300
2909990986	167	95.95	24	167	4	145	7.5e-51	165.6	COG0764	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratase	147
2909990987	268	96.54	1	261	4	254	8.6e-94	307.3	COG1043	Acyl-[acyl carrier protein]--UDP-N-acetylglucosamine O-acyltransferase	260
2909990988	395	99.47	1	393	1	378	7.4e-95	311.6	COG0763	Lipid A disaccharide synthetase	381
2909990989	231	90.23	47	217	5	161	6.2e-55	179.4	COG0225	Peptide methionine sulfoxide reductase MsrA	174
2909990991	512	91.58	41	509	38	483	0.0e+00	500.1	COG0260	Leucyl aminopeptidase	485
2909990993	231	13.29	72	135	97	117	4.0e-11	6.6	COG1555	DNA uptake protein ComE and related DNA-binding proteins	149
2909990993	231	43.04	105	216	91	158	4.0e-11	29.2	COG1555	DNA uptake protein ComE and related DNA-binding proteins	149
2909990994	233	84.36	20	228	26	203	2.6e-38	125.4	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2909990996	421	93.32	36	420	25	401	2.9e-104	342.9	COG0162	Tyrosyl-tRNA synthetase	401
2909990997	259	94.17	20	259	9	234	1.8e-64	210.9	COG0284	Orotidine-5'-phosphate decarboxylase	240
2909990998	457	55.94	5	210	25	170	4.0e-12	38	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	255
2909990999	444	82.15	20	440	72	407	3.6e-42	139.2	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2909991000	434	49.61	255	434	13	202	8.6e-16	26.9	COG0477	MFS family permease	338
2909991000	434	69.97	2	294	5	272	8.6e-16	28.3	COG0477	MFS family permease	338
2909991001	264	61.9	3	226	12	167	3.5e-30	98.7	COG1381	Recombinational DNA repair protein (RecF pathway)	251
2909991002	224	93.42	2	224	6	218	8.5e-50	162.9	COG0274	Deoxyribose-phosphate aldolase	228
2909991003	195	94.55	1	115	1	104	7.1e-32	103.6	COG1544	Ribosome-associated translation inhibitor RaiA	110
2909991004	211	87.11	1	209	20	215	3.1e-57	187.3	COG0321	Lipoate-protein ligase B	221
2909991005	663	95.43	35	663	24	608	0.0e+00	477.6	COG1022	Long-chain acyl-CoA synthetase (AMP-forming)	613
2909991006	147	65.22	23	133	52	156	1.9e-03	11.2	COG0711	FoF1-type ATP synthase, membrane subunit b or b'	161
2909991007	457	98.62	2	456	2	429	1.1e-104	344.7	COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	404
2909991008	395	98.57	20	388	2	345	7.2e-110	360.8	COG0809	S-adenosylmethionine:tRNA-ribosyltransferase-isomerase (queuine synthetase)	348
2909991009	199	97.56	1	199	2	201	8.5e-78	254.8	COG0605	Superoxide dismutase	204
2909991011	112	92.59	1	109	2	101	8.3e-19	61.8	COG3937	Polyhydroxyalkanoate synthesis regulator phasin	108
2909991012	504	95	6	503	19	512	3.2e-52	171.3	COG0815	Apolipoprotein N-acyltransferase	518
2909991014	190	96.39	1	173	7	166	9.1e-74	240.1	COG0678	Peroxiredoxin	165
2909991015	207	52.69	2	205	34	180	1.2e-14	48.8	COG0500	SAM-dependent methyltransferase	257
2909991016	227	98.6	14	227	4	214	1.2e-84	276.8	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase	214
2909991018	80	15.6	10	80	16	37	1.8e-03	9.2	COG4446	Uncharacterized conserved protein, DUF1499 family	141
2909991019	60	37.59	1	57	84	136	9.2e-19	61.4	COG4446	Uncharacterized conserved protein, DUF1499 family	141
2909991020	130	54.59	4	130	19	137	8.5e-19	61.7	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	214
2909991025	205	97.54	7	205	4	201	1.1e-51	168.9	COG1974	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)	201
2909991026	326	98.71	15	324	4	310	2.4e-108	355.9	COG0078	Ornithine carbamoyltransferase	310
2909991027	626	98.67	16	621	8	600	0.0e+00	780	COG0465	ATP-dependent Zn proteases	596
2909991028	218	88.5	1	210	1	200	1.4e-50	165.3	COG2135	Putative SOS response-associated peptidase YedK	226
2909991030	185	93.94	19	155	7	130	7.6e-26	84	COG2343	Uncharacterized conserved protein, DUF427 family	132
2909991031	357	83.63	13	350	35	320	2.5e-36	118.6	COG0668	Small-conductance mechanosensitive channel	316
2909991032	365	93.15	4	149	9	144	1.2e-56	183.6	COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	146
2909991032	365	98.64	150	364	2	218	3.9e-57	186.3	COG1985	Pyrimidine reductase, riboflavin biosynthesis	218
2909991034	840	99.17	41	827	1	716	0.0e+00	686.8	COG4354	Uncharacterized protein, contains GBA2_N and DUF608 domains	721
2909991038	452	96.19	28	251	2	203	5.9e-33	105.5	COG2241	Precorrin-6B methylase 1	210
2909991038	452	98.93	262	452	2	186	3.4e-46	150.7	COG2242	Precorrin-6B methylase 2	187
2909991039	166	87.3	37	164	13	122	8.7e-28	90.3	COG1430	Uncharacterized conserved membrane protein, UPF0127 family	126
2909991040	220	72.41	23	214	63	230	1.9e-40	132.1	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2909991041	319	80.7	3	293	55	284	1.0e-76	251.4	COG0061	NAD kinase	281
2909991042	356	98.81	30	355	5	337	7.0e-118	387.6	COG0016	Phenylalanyl-tRNA synthetase alpha subunit	335
2909991043	273	94.92	4	260	1	243	5.2e-76	249.1	COG0496	Broad specificity polyphosphatase and 5'/3'-nucleotidase SurE	252
2909991045	340	96.42	3	318	11	306	1.5e-87	287.1	COG0196	FAD synthase	304
2909991046	379	94.79	166	377	5	204	7.6e-66	214.3	COG0352	Thiamine monophosphate synthase	211
2909991047	76	97.06	8	75	3	68	6.3e-23	74.6	COG2104	Sulfur carrier protein ThiS (thiamine biosynthesis)	68
2909991048	330	95.51	5	330	15	333	2.5e-80	263.7	COG4371	Uncharacterized membrane protein	334
2909991049	243	83.86	5	240	36	248	1.2e-66	217.3	COG1691	NCAIR mutase (PurE)-related protein	254
2909991050	185	46.23	61	147	19	67	2.0e-04	14.5	COG2329	Heme-degrading monooxygenase HmoA and related ABM domain proteins	105
2909991051	165	98.11	7	165	1	156	1.7e-64	210.5	COG0245	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	159
2909991052	153	97.16	1	141	3	139	1.8e-21	70.7	COG1585	Membrane protein implicated in regulation of membrane protease activity	140
2909991053	292	94.35	1	291	12	295	7.4e-72	236	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	291
2909991054	235	94.67	1	233	1	231	9.3e-88	287	COG0336	tRNA G37 N-methylase TrmD	240
2909991056	356	98.32	47	356	4	296	7.3e-100	327.5	COG1159	GTPase Era, involved in 16S rRNA processing	298
2909991058	245	90.09	3	241	20	228	3.1e-26	85.9	COG0670	Integral membrane protein, interacts with FtsH	233
2909991059	339	93.53	6	335	15	332	6.6e-120	393.9	COG1702	Phosphate starvation-inducible protein PhoH, predicted ATPase	348
2909991060	132	92.22	1	103	1	83	3.3e-27	87.7	COG0228	Ribosomal protein S16	87
2909991061	487	97.79	1	459	1	442	0.0e+00	584.7	COG0541	Signal recognition particle GTPase	451
2909991063	376	92.18	30	376	15	344	9.0e-125	409.7	COG1071	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	358
2909991064	304	85.59	3	302	9	305	1.3e-66	218.5	COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	340
2909991065	308	80.06	1	307	62	334	3.0e-101	333	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	342
2909991066	550	89.58	227	532	12	269	2.2e-40	132.1	COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	284
2909991066	550	98.05	14	214	4	204	3.5e-39	127.8	COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	203
2909991067	386	98.6	23	385	4	355	2.1e-107	353.1	COG0482	tRNA U34 2-thiouridine synthase MnmA/TrmU, contains the PP-loop ATPase domain	356
2909991068	81	44.66	2	67	10	55	1.0e-09	31.8	COG0633	Ferredoxin	102
2909991069	507	98.15	1	507	5	481	0.0e+00	498.9	COG1492	Cobyric acid synthase	486
2909991071	205	96.39	1	205	4	190	1.7e-59	194.1	COG0424	Predicted house-cleaning NTP pyrophosphatase, Maf/HAM1 superfamily	193
2909991077	241	88.54	53	239	1	139	4.5e-39	127.5	COG0652	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family	158
2909991078	176	96.91	1	161	3	159	2.1e-61	200.2	COG0440	Acetolactate synthase, small subunit	163
2909991079	382	96.61	16	373	8	292	8.3e-38	124.3	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2909991080	399	92.21	7	395	24	378	1.2e-47	156.2	COG1867	tRNA G26 N,N-dimethylase Trm1	380
2909991082	320	91.3	1	263	1	252	2.0e-42	139.1	COG0702	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	275
2909991084	209	63.82	1	188	85	241	1.8e-50	165.1	COG1187	16S rRNA U516 pseudouridylate synthase RsuA and related 23S rRNA U2605, pseudouridylate synthases	248
2909991085	89	88	1	71	7	72	7.3e-20	63.9	COG0361	Translation initiation factor IF-1	75
2909991086	466	54.67	315	462	35	116	3.2e-08	27.1	COG0526	Thiol-disulfide isomerase or thioredoxin	127
2909991086	466	98.37	13	326	4	305	1.5e-107	352.7	COG0492	Thioredoxin reductase	305
2909991088	502	68.99	15	474	54	389	5.0e-35	114.8	COG1061	Superfamily II DNA or RNA helicase	442
2909991090	395	99.45	7	375	2	362	1.3e-128	423.2	COG3288	NAD/NADP transhydrogenase alpha subunit	356
2909991091	95	25.62	3	95	110	202	1.0e-13	45.3	COG3288	NAD/NADP transhydrogenase alpha subunit	356
2909991092	475	98.09	4	463	9	469	0.0e+00	506.1	COG1282	NAD/NADP transhydrogenase beta subunit	463
2909991093	350	78.45	27	350	71	343	1.1e-43	143.1	COG0429	Predicted hydrolase of the alpha/beta-hydrolase fold	345
2909991094	122	92.19	52	115	2	60	2.3e-18	59.6	COG3411	(2Fe-2S) ferredoxin	64
2909991095	416	98.96	1	408	2	383	0.0e+00	500.7	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase	385
2909991096	307	86.38	6	285	8	248	4.0e-59	193.8	COG2035	Uncharacterized membrane protein	276
2909991097	452	97.97	9	449	7	441	2.0e-110	363.5	COG0733	Na+-dependent transporter, SNF family	439
2909991099	494	99.35	2	494	2	463	0.0e+00	532.3	COG0215	Cysteinyl-tRNA synthetase	464
2909991100	69	13.77	33	65	10	28	1.0e-01	5.3	COG3105	Uncharacterized membrane-anchored protein YhcB, DUF1043 family	138
2909991100	69	15.22	16	44	11	31	1.0e-01	7.2	COG3105	Uncharacterized membrane-anchored protein YhcB, DUF1043 family	138
2909991107	1024	93.27	3	334	9	313	1.7e-64	211.6	COG0258	5'-3' exonuclease	310
2909991107	1024	99.5	397	1024	4	597	0.0e+00	651.5	COG0749	DNA polymerase I - 3'-5' exonuclease and polymerase domains	593
2909991109	430	93.58	2	414	12	419	4.0e-59	193.7	COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	429
2909991110	487	95.62	2	485	9	467	0.0e+00	447.8	COG0008	Glutamyl- or glutaminyl-tRNA synthetase	472
2909991112	62	53.12	2	59	36	86	1.3e-03	12.7	COG0234	Co-chaperonin GroES (HSP10)	96
2909991114	162	95.9	44	160	5	121	1.4e-44	144.9	COG0335	Ribosomal protein L19	115
2909991116	285	98.06	32	284	4	307	1.5e-85	280.8	COG0024	Methionine aminopeptidase	255
2909991117	250	51.87	6	192	4	142	7.5e-09	26.4	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2909991118	365	99.19	1	361	1	367	3.0e-58	189.5	COG0857	BioD-like N-terminal domain of phosphotransacetylase	354
2909991120	143	94.4	8	135	5	122	6.2e-26	84.3	COG3686	Uncharacterized conserved protein, MAPEG superfamily	125
2909991121	325	60.57	86	321	28	196	6.9e-13	42.8	COG0500	SAM-dependent methyltransferase	257
2909991122	163	99.39	1	163	1	164	2.5e-54	177.7	COG1666	Uncharacterized conserved protein YajQ, UPF0234 family	165
2909991124	1223	91.02	2	680	60	677	0.0e+00	473	COG0145	N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit	674
2909991124	1223	92.57	702	1223	2	524	0.0e+00	587.9	COG0146	N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit	563
2909991125	628	11.38	45	137	13	74	0.0e+00	83	COG0405	Gamma-glutamyltranspeptidase	539
2909991125	628	85.14	144	627	78	541	0.0e+00	482.3	COG0405	Gamma-glutamyltranspeptidase	539
2909991126	165	96.25	5	162	6	159	8.3e-45	146.2	COG4244	Uncharacterized membrane protein	160
2909991127	191	95	1	182	6	157	3.1e-48	157.5	COG4244	Uncharacterized membrane protein	160
2909991128	318	87.4	8	293	11	232	2.7e-55	180.8	COG1622	Heme/copper-type cytochrome/quinol oxidase, subunit 2	247
2909991129	568	89.28	21	556	10	517	0.0e+00	687.3	COG0843	Heme/copper-type cytochrome/quinol oxidase, subunit 1	566
2909991130	199	91.55	1	199	17	211	2.2e-57	187.6	COG1845	Heme/copper-type cytochrome/quinol oxidase, subunit 3	209
2909991131	509	97.36	4	508	6	558	4.5e-60	190.5	COG2303	Choline dehydrogenase or related flavoprotein	542
2909991132	428	95.71	11	428	13	414	1.8e-41	135.8	COG1914	Mn2+ and Fe2+ transporters of the NRAMP family	416
2909991133	438	98.84	10	438	3	429	0.0e+00	602.2	COG0001	Glutamate-1-semialdehyde aminotransferase	432
2909991134	505	99.36	26	478	2	467	2.1e-119	393.1	COG0277	FAD/FMN-containing dehydrogenase	459
2909991135	547	97.3	172	540	7	367	1.0e-79	261.8	COG4188	Predicted dienelactone hydrolase	365
2909991136	276	99.61	1	264	1	258	2.2e-80	263.4	COG0708	Exonuclease III	261
2909991138	284	70.92	25	256	78	338	2.3e-10	34.8	COG0457	Tetratricopeptide (TPR) repeat	291
2909991140	245	94.76	6	244	4	220	3.5e-39	128.2	COG1811	Uncharacterized membrane protein YqgA, affects biofilm formation	228
2909991142	421	97.96	2	411	3	386	4.7e-88	289.3	COG1641	Uncharacterized conserved protein, DUF111 family	387
2909991143	345	87.96	19	326	20	304	9.9e-11	34.5	COG0392	Uncharacterized membrane protein YbhN, UPF0104 family	322
2909991144	168	93.79	25	168	7	142	1.3e-37	122.6	COG0735	Fe2+ or Zn2+ uptake regulation protein	145
2909991145	564	94.14	2	556	8	537	1.8e-121	399.8	COG0659	Sulfate permease or related transporter, MFS superfamily	554
2909991146	341	51.89	58	271	5	114	4.0e-10	32.2	COG0560	Phosphoserine phosphatase	212
2909991147	291	82.41	2	289	42	308	5.1e-22	72.1	COG0385	Predicted Na+-dependent transporter	319
2909991148	500	98.77	1	466	4	485	2.0e-107	354.4	COG3119	Arylsulfatase A or related enzyme	475
2909991149	617	83.04	294	617	38	321	1.3e-46	152.6	COG0668	Small-conductance mechanosensitive channel	316
2909991150	332	79.28	4	332	67	330	3.2e-78	257	COG1262	Formylglycine-generating enzyme, required for sulfatase activity, contains SUMF1/FGE domain	314
2909991151	145	84.96	9	121	15	110	3.3e-23	75.5	COG4828	Uncharacterized membrane protein	113
2909991152	128	90.7	2	126	10	126	8.7e-25	80.9	COG2149	Uncharacterized membrane protein YidH, DUF202 family	120
2909991153	296	84.26	1	295	39	311	7.0e-19	61.8	COG0385	Predicted Na+-dependent transporter	319
2909991161	525	96.69	23	524	7	532	3.5e-101	332.7	COG1178	ABC-type Fe3+ transport system, permease component	540
2909991162	319	99.34	24	319	2	300	2.9e-49	161.8	COG1840	ABC-type Fe3+ transport system, periplasmic component	299
2909991164	378	99.69	17	371	1	325	8.8e-106	344.3	COG0523	GTPase, G3E family	323
2909991166	148	84.14	4	130	23	144	1.6e-25	83.3	COG0735	Fe2+ or Zn2+ uptake regulation protein	145
2909991169	320	94.65	2	319	15	315	8.3e-58	189.4	COG0701	Uncharacterized membrane protein YraQ, UPF0718 family	317
2909991170	163	63.82	12	150	15	111	5.6e-07	23.4	COG0720	6-pyruvoyl-tetrahydropterin synthase	127
2909991171	231	90.18	12	120	9	109	4.0e-43	139.3	COG0139	Phosphoribosyl-AMP cyclohydrolase	111
2909991171	231	91.67	138	230	2	89	4.6e-28	90.8	COG0140	Phosphoribosyl-ATP pyrophosphohydrolase	92
2909991172	214	54.66	42	191	103	231	9.7e-22	71	COG5549	Predicted Zn-dependent protease	236
2909991173	166	97.33	12	160	5	150	7.3e-45	146.4	COG3556	Uncharacterized membrane protein	150
2909991174	306	76.54	1	304	69	329	3.1e-79	259.8	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	342
2909991175	116	53.45	15	115	42	103	3.1e-18	59.7	COG3339	Uncharacterized membrane protein YkvA, DUF1232 family	116
2909991178	171	89.44	20	166	7	133	7.4e-20	65.1	COG3431	Uncharacterized membrane protein, DUF373 family	142
2909991180	155	41.98	4	145	54	121	2.5e-04	15.6	COG0454	N-acetyltransferase, GNAT superfamily (includes histone acetyltransferase HPA2)	156
2909991182	136	61.59	8	136	41	141	1.2e-10	35.7	COG2010	Cytochrome c, mono- and diheme variants	150
2909991183	127	97.83	40	127	3	92	4.5e-20	65.5	COG2350	Uncharacterized conserved protein YciI, contains a putative active-site phosphohistidine	92
2909991185	203	37.41	14	183	70	176	8.7e-06	18.3	COG2230	Cyclopropane fatty-acyl-phospholipid synthase and related methyltransferases	283
2909991186	271	98.11	5	271	4	263	9.9e-94	307	COG0159	Tryptophan synthase alpha chain	265
2909991190	251	39.46	22	134	79	136	3.0e-14	46.4	COG1388	LysM repeat	124
