gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2837244241	73	15.43	8	71	64	117	3.3e-01	7.4	COG3768	Uncharacterized membrane protein YcjF, UPF0283 family	350
2837244242	233	93.72	2	233	12	235	4.2e-54	180.3	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	238
2837244244	292	97.99	1	290	5	296	0.0e+00	479.2	COG0752	Glycyl-tRNA synthetase, alpha subunit	298
2837244245	646	83.37	5	553	30	425	9.3e-35	114.6	COG0658	Predicted membrane metal-binding protein	453
2837244250	187	90.87	1	186	8	196	8.2e-36	120.7	COG0288	Carbonic anhydrase	207
2837244254	809	85.09	22	717	107	728	0.0e+00	534.8	COG2217	Cation transport ATPase	713
2837244255	117	21.37	4	117	288	384	4.1e-01	5.6	COG3846	Type IV secretory pathway, TrbL components	452
2837244258	235	61.4	18	234	82	221	2.9e-20	69.3	COG4291	Uncharacterized membrane protein	228
2837244260	412	98.78	11	390	2	405	1.3e-31	107.8	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2837244261	243	84.44	9	243	31	220	6.0e-73	242	COG2148	Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	226
2837244263	302	88.44	1	302	32	314	1.4e-64	215.4	COG1270	Cobalamin biosynthesis protein CobD/CbiB	320
2837244264	331	97.04	1	331	3	330	0.0e+00	529.6	COG0059	Ketol-acid reductoisomerase	338
2837244265	200	92.5	6	200	11	195	3.6e-79	262.4	COG0740	ATP-dependent protease ClpP, protease subunit	200
2837244266	224	92.5	3	220	13	197	1.7e-66	221	COG0740	ATP-dependent protease ClpP, protease subunit	200
2837244267	375	99.72	1	354	1	355	1.3e-99	330.8	COG4956	Uncharacterized conserved protein YacL, contains PIN and TRAM domains	356
2837244268	429	89.29	1	400	36	410	1.1e-90	301.4	COG0635	Coproporphyrinogen III oxidase or related Fe-S oxidoreductase	416
2837244269	272	91.42	1	258	5	249	3.4e-81	269.6	COG0413	Ketopantoate hydroxymethyltransferase	268
2837244271	371	93.97	5	357	10	336	0.0e+00	450	COG0206	Cell division GTPase FtsZ	338
2837244272	272	95.57	1	272	7	265	1.8e-19	67.1	COG1589	Cell division septal protein FtsQ	269
2837244274	353	99.06	4	352	3	317	2.0e-97	323.3	COG1181	D-alanine-D-alanine ligase and related ATP-grasp enzymes	317
2837244275	465	98.19	19	465	5	437	0.0e+00	482.2	COG0621	tRNA A37 methylthiotransferase MiaB	437
2837244276	361	93.03	6	360	16	362	1.7e-48	162.2	COG4948	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily	372
2837244277	354	98.23	7	353	3	335	2.0e-77	257.4	COG3367	Uncharacterized conserved protein, NAD-dependent epimerase/dehydratase family	339
2837244280	425	89.15	16	417	22	399	6.1e-28	94.1	COG0402	Cytosine/adenosine deaminase or related metal-dependent hydrolase	421
2837244281	448	97.23	6	447	11	466	6.2e-42	137.8	COG0277	FAD/FMN-containing dehydrogenase	459
2837244282	180	45.02	6	158	54	166	5.1e-23	78.6	COG1357	Uncharacterized protein YjbI, contains pentapeptide repeats	238
2837244283	406	94.41	2	404	17	421	1.4e-92	303.5	COG0285	Folylpolyglutamate synthase/Dihydropteroate synthase	427
2837244284	399	94.81	1	397	18	401	0.0e+00	468	COG4992	Acetylornithine/succinyldiaminopimelate/putrescine aminotransferase	404
2837244286	426	98.57	7	426	4	418	0.0e+00	560.5	COG0766	UDP-N-acetylglucosamine enolpyruvyl transferase	421
2837244289	277	98.1	2	273	1	258	4.1e-43	144.6	COG0566	tRNA G18 (ribose-2'-O)-methylase SpoU	260
2837244290	480	99.56	4	471	2	454	0.0e+00	467.8	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	454
2837244291	294	99.61	32	293	1	253	1.4e-92	306.6	COG0134	Indole-3-glycerol phosphate synthase	254
2837244293	199	97.56	1	199	2	201	2.6e-77	256.6	COG0605	Superoxide dismutase	204
2837244294	211	57.77	63	209	88	206	1.3e-56	189	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase	205
2837244295	109	91.67	1	109	3	101	1.1e-20	71.3	COG3937	Polyhydroxyalkanoate synthesis regulator phasin	108
2837244296	517	95.58	3	501	18	514	1.9e-42	142.3	COG0815	Apolipoprotein N-acyltransferase	518
2837244297	395	98.6	21	385	4	355	7.1e-108	358.1	COG0482	tRNA U34 2-thiouridine synthase MnmA/TrmU, contains the PP-loop ATPase domain	356
2837244298	519	95.12	10	207	10	204	2.0e-37	125.3	COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	203
2837244298	519	95.14	224	512	12	285	2.6e-52	174.9	COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	284
2837244299	312	79.18	3	311	64	333	3.4e-99	329.4	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	342
2837244300	363	91.62	18	363	17	344	1.3e-121	402.8	COG1071	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	358
2837244302	497	97.57	1	453	1	441	0.0e+00	588	COG0541	Signal recognition particle GTPase	451
2837244303	138	93.33	1	118	1	84	1.1e-25	86.2	COG0228	Ribosomal protein S16	87
2837244304	328	93.24	1	327	14	330	3.5e-121	401.7	COG1702	Phosphate starvation-inducible protein PhoH, predicted ATPase	348
2837244305	244	90.09	3	240	20	228	6.1e-22	75.4	COG0670	Integral membrane protein, interacts with FtsH	233
2837244306	469	48.83	259	466	6	192	1.4e-31	16.5	COG0477	MFS family permease	338
2837244306	469	85.12	14	322	3	328	1.4e-31	98.2	COG0477	MFS family permease	338
2837244309	311	97.99	8	311	4	295	1.9e-101	336.3	COG1159	GTPase Era, involved in 16S rRNA processing	298
2837244311	237	95.9	4	237	1	234	1.8e-89	296.1	COG0336	tRNA G37 N-methylase TrmD	240
2837244312	161	97.48	3	161	1	155	1.1e-62	208	COG0245	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	159
2837244313	129	42.45	25	113	30	74	2.8e-04	17.7	COG2329	Heme-degrading monooxygenase HmoA and related ABM domain proteins	105
2837244314	231	84.25	1	223	35	248	1.6e-71	237.8	COG1691	NCAIR mutase (PurE)-related protein	254
2837244317	318	91.92	1	318	27	333	1.4e-78	261.6	COG4371	Uncharacterized membrane protein	334
2837244318	71	98.53	2	70	2	68	5.9e-15	52.5	COG2104	Sulfur carrier protein ThiS (thiamine biosynthesis)	68
2837244319	345	96.21	144	345	4	206	6.0e-72	238	COG0352	Thiamine monophosphate synthase	211
2837244321	308	95.44	4	304	11	303	7.8e-88	291.6	COG0196	FAD synthase	304
2837244323	269	94.92	4	262	1	243	7.1e-75	248.9	COG0496	Broad specificity polyphosphatase and 5'/3'-nucleotidase SurE	252
2837244324	335	98.81	9	334	5	337	5.3e-117	388.2	COG0016	Phenylalanyl-tRNA synthetase alpha subunit	335
2837244325	305	98.95	5	296	3	284	1.1e-76	254.8	COG0061	NAD kinase	281
2837244326	228	93.1	13	222	15	230	4.7e-41	137.7	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2837244327	161	84.13	16	148	16	121	1.6e-24	83	COG1430	Uncharacterized conserved membrane protein, UPF0127 family	126
2837244330	427	97.14	1	213	1	204	4.4e-32	107.9	COG2241	Precorrin-6B methylase 1	210
2837244330	427	97.86	224	425	3	185	5.4e-43	143.6	COG2242	Precorrin-6B methylase 2	187
2837244332	87	31.58	1	86	87	158	2.8e-02	11.2	COG1083	CMP-N-acetylneuraminic acid synthetase	228
2837244333	832	99.03	41	822	1	715	0.0e+00	713	COG4354	Uncharacterized protein, contains GBA2_N and DUF608 domains	721
2837244335	128	95.38	1	126	1	124	5.6e-34	113.9	COG3744	PIN domain nuclease, a component of toxin-antitoxin system (PIN domain)	130
2837244336	82	83.33	1	81	1	70	1.2e-12	45	COG4118	Antitoxin component of toxin-antitoxin stability system, DNA-binding transcriptional repressor	84
2837244337	368	93.84	2	146	9	145	5.0e-52	172.2	COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	146
2837244337	368	97.27	147	366	2	215	3.7e-57	188.5	COG1985	Pyrimidine reductase, riboflavin biosynthesis	218
2837244339	626	98	15	621	9	597	0.0e+00	787	COG0465	ATP-dependent Zn proteases	596
2837244340	318	98.71	12	316	4	310	4.8e-111	368.2	COG0078	Ornithine carbamoyltransferase	310
2837244341	205	98.03	6	205	3	201	3.0e-51	171.1	COG1974	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)	201
2837244344	429	71.34	101	426	94	332	5.0e-10	36.2	COG0582	Integrase	309
2837244355	190	81.9	1	188	40	229	5.8e-63	209.5	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2837244356	437	87.31	80	437	45	388	2.7e-62	208.9	COG0642	Signal transduction histidine kinase	336
2837244358	285	28.04	77	278	329	485	2.3e-18	63.4	COG2931	Ca2+-binding protein, RTX toxin-related	510
2837244360	164	99.27	3	150	2	137	7.0e-38	126.1	COG0432	Thiamin phosphate synthase YjbQ, UPF0047 family	137
2837244361	254	58.11	2	197	9	162	9.4e-11	38.1	COG2220	L-ascorbate metabolism protein UlaG, beta-lactamase superfamily	258
2837244363	290	45.51	1	143	160	296	1.5e-26	51.9	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2837244363	290	46.18	146	290	5	143	1.5e-26	45.2	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2837244364	398	84.27	2	396	22	396	1.2e-12	44.3	COG0038	H+/Cl- antiporter ClcA	443
2837244365	79	46.6	1	63	7	54	9.3e-08	29	COG0633	Ferredoxin	102
2837244366	501	98.56	5	501	4	482	0.0e+00	516.5	COG1492	Cobyric acid synthase	486
2837244367	133	86.36	9	132	9	122	7.2e-30	100.6	COG3654	Prophage maintenance system killer protein	132
2837244368	75	50.55	15	74	17	62	1.3e-05	22.6	COG2002	Bifunctional DNA-binding transcriptional regulator of stationary/sporulation/toxin gene expression and antitoxin component of the YhaV-PrlF toxin-antitoxin module	89
2837244370	192	93.3	1	190	5	185	1.4e-55	184.7	COG0424	Predicted house-cleaning NTP pyrophosphatase, Maf/HAM1 superfamily	193
2837244372	76	79.75	1	73	12	74	1.6e-25	85.6	COG2442	Uncharacterized conserved protein, DUF433 family	79
2837244375	576	82.46	206	568	32	313	9.5e-28	94	COG0668	Small-conductance mechanosensitive channel	316
2837244377	289	68.92	6	287	12	266	1.9e-26	86.6	COG1463	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, periplasmic component MlaD	359
2837244380	543	67.79	20	496	157	638	4.5e-52	169.9	COG2274	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain	709
2837244381	710	79.32	93	700	141	704	9.7e-94	312	COG2274	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain	709
2837244382	462	96.41	50	450	3	378	4.6e-35	118.5	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2837244384	373	98.93	1	369	2	371	4.8e-88	286.7	COG4637	Predicted ATPase	373
2837244385	117	79.55	3	114	26	130	6.0e-14	49.6	COG2250	HEPN domain	132
2837244386	119	32.99	13	89	26	57	9.8e-06	22.7	COG1669	Predicted nucleotidyltransferase	97
2837244391	228	85.35	48	226	1	134	5.9e-40	133.8	COG0652	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family	158
2837244392	176	96.91	1	161	3	159	7.0e-62	205.2	COG0440	Acetolactate synthase, small subunit	163
2837244393	339	95.59	19	325	13	294	8.0e-40	134.3	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2837244394	400	94.81	7	399	17	381	8.0e-48	160.4	COG1867	tRNA G26 N,N-dimethylase Trm1	380
2837244396	320	92.75	1	276	1	256	1.1e-42	143.5	COG0702	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	275
2837244398	267	48.03	20	267	54	187	4.6e-19	66.5	COG0500	SAM-dependent methyltransferase	257
2837244399	212	73.58	1	206	63	243	6.1e-58	193.1	COG1187	16S rRNA U516 pseudouridylate synthase RsuA and related 23S rRNA U2605, pseudouridylate synthases	248
2837244400	82	31.76	2	82	13	66	2.2e-02	11.5	COG0521	Molybdopterin biosynthesis enzyme MoaB	169
2837244402	89	88	1	71	7	72	1.5e-18	63.1	COG0361	Translation initiation factor IF-1	75
2837244403	467	55.33	325	460	35	117	2.1e-07	28	COG0526	Thiol-disulfide isomerase or thioredoxin	127
2837244403	467	98.05	15	327	5	305	7.6e-109	360.3	COG0492	Thioredoxin reductase	305
2837244405	488	68.79	24	456	54	388	1.3e-32	110.1	COG1061	Superfamily II DNA or RNA helicase	442
2837244408	347	91.18	1	334	32	362	2.1e-118	393.1	COG3288	NAD/NADP transhydrogenase alpha subunit	356
2837244409	102	26.45	3	101	107	202	1.1e-13	48.4	COG3288	NAD/NADP transhydrogenase alpha subunit	356
2837244410	490	98.3	1	482	8	469	0.0e+00	533.6	COG1282	NAD/NADP transhydrogenase beta subunit	463
2837244411	381	78.74	5	376	71	344	9.2e-36	120.3	COG0429	Predicted hydrolase of the alpha/beta-hydrolase fold	345
2837244412	110	92.19	47	110	3	61	4.3e-19	65.4	COG3411	(2Fe-2S) ferredoxin	64
2837244413	417	98.96	1	408	2	383	0.0e+00	512.5	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase	385
2837244414	468	97.97	20	461	6	440	6.0e-111	368.6	COG0733	Na+-dependent transporter, SNF family	439
2837244417	506	99.35	2	506	2	463	0.0e+00	535.6	COG0215	Cysteinyl-tRNA synthetase	464
2837244418	975	93.27	2	322	10	314	3.9e-68	226.9	COG0258	5'-3' exonuclease	310
2837244418	975	98.32	358	975	11	597	0.0e+00	664.7	COG0749	DNA polymerase I - 3'-5' exonuclease and polymerase domains	593
2837244419	391	92.82	22	384	8	369	2.5e-46	155.6	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2837244420	363	99.73	1	363	2	372	0.0e+00	450.9	COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	372
2837244421	225	85.53	5	219	31	231	4.8e-40	134.3	COG5031	Ubiquinone biosynthesis protein Coq4	235
2837244423	142	14.37	18	135	280	351	2.2e-02	10.5	COG1129	ABC-type sugar transport system, ATPase component	500
2837244424	104	47.66	6	90	15	75	3.4e-08	30.9	COG1708	Predicted nucleotidyltransferase	128
2837244425	424	51.17	217	423	10	205	9.7e-14	34.9	COG0477	MFS family permease	338
2837244425	424	54.05	13	250	8	214	9.7e-14	15.9	COG0477	MFS family permease	338
2837244426	532	76.01	168	519	19	300	4.3e-15	49.6	COG4188	Predicted dienelactone hydrolase	365
2837244427	339	99.06	7	339	2	316	4.0e-98	325.8	COG0601	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	317
2837244428	524	82.35	1	469	14	489	7.0e-49	164.3	COG0747	ABC-type transport system, periplasmic component	556
2837244430	440	45.77	332	433	65	129	3.2e-03	13.8	COG4747	Uncharacterized conserved protein, contains tandem ACT domains	142
2837244430	440	97.9	2	332	3	329	2.3e-100	333.1	COG0460	Homoserine dehydrogenase	333
2837244431	153	91.67	7	146	10	141	8.4e-40	132.7	COG2166	Sulfur transfer protein SufE, Fe-S center assembly	144
2837244434	194	96.34	5	192	4	187	6.0e-28	95.3	COG0212	5-formyltetrahydrofolate cyclo-ligase	191
2837244435	252	58.42	3	246	48	210	7.1e-12	43.1	COG0500	SAM-dependent methyltransferase	257
2837244436	160	93.79	4	160	1	151	8.1e-44	146.4	COG0817	Holliday junction resolvasome RuvABC endonuclease subunit	160
2837244437	362	81.8	2	357	10	355	0.0e+00	467	COG1239	Mg-chelatase subunit ChlI	423
2837244439	385	88.02	60	368	29	322	3.2e-42	141.9	COG2367	Beta-lactamase class A	329
2837244440	257	96.37	9	257	4	242	5.6e-59	196.8	COG0565	tRNA C32,U32 (ribose-2'-O)-methylase TrmJ or a related methyltransferase	242
2837244441	128	56.1	3	128	49	140	1.2e-11	42.3	COG2010	Cytochrome c, mono- and diheme variants	150
2837244442	211	93.09	9	194	11	185	1.0e-37	126.6	COG0742	16S rRNA G966 N2-methylase RsmD	187
2837244443	214	98.53	1	204	3	203	7.4e-62	206	COG0118	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	204
2837244444	107	33.77	1	107	28	130	4.2e-32	109.3	COG3118	Negative regulator of GroEL, contains thioredoxin-like and TPR-like domains	304
2837244446	387	16.97	311	378	163	199	3.1e-25	3.9	COG0516	IMP dehydrogenase/GMP reductase	170
2837244446	387	34.86	183	299	15	90	3.1e-25	40.6	COG0516	IMP dehydrogenase/GMP reductase	170
2837244446	387	75.69	1	178	4	168	3.1e-25	47.1	COG0516	IMP dehydrogenase/GMP reductase	170
2837244448	870	98.89	12	850	5	808	0.0e+00	1054.7	COG0188	DNA gyrase/topoisomerase IV, subunit A	804
2837244449	422	80.92	10	333	4	321	8.9e-06	21	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	387
2837244450	522	98.61	2	519	2	498	0.0e+00	504.1	COG1543	Predicted glycosyl hydrolase, contains GH57 and DUF1957 domains	504
2837244451	540	99.27	6	430	2	411	0.0e+00	508	COG0119	Isopropylmalate/homocitrate/citramalate synthases	409
2837244452	278	96.82	1	277	10	283	6.0e-85	282.3	COG0395	ABC-type glycerol-3-phosphate transport system, permease component	281
2837244453	124	42.59	6	107	11	102	9.4e-04	16.2	COG0811	Biopolymer transport protein ExbB/TolQ	216
2837244456	93	86.41	1	93	10	98	6.5e-21	71.4	COG0633	Ferredoxin	102
2837244457	75	14.65	1	74	6	74	1.3e-02	11.4	COG3400	Uncharacterized protein	471
2837244460	109	96	9	106	2	97	2.6e-28	95.1	COG0011	Uncharacterized conserved protein YqgV, UPF0045/DUF77 family	100
2837244464	215	71.92	2	210	83	292	1.2e-59	199.3	COG0564	Pseudouridylate synthase, 23S rRNA- or tRNA-specific	289
2837244465	705	77.73	67	702	152	699	6.8e-122	405.4	COG1480	Membrane-associated HD superfamily phosphohydrolase	700
2837244466	302	98.24	3	293	3	281	1.4e-101	336.2	COG0190	5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase	283
2837244467	315	99.09	20	315	3	327	3.4e-88	291.7	COG0142	Geranylgeranyl pyrophosphate synthase	322
2837244468	169	90.85	9	154	6	144	3.1e-39	131.4	COG1963	Acid phosphatase family membrane protein YuiD	153
2837244471	197	91.39	3	194	3	193	2.7e-44	148.5	COG0406	Broad specificity phosphatase PhoE	208
2837244472	114	79.57	25	112	5	78	1.7e-22	76.8	COG1254	Acylphosphatase	92
2837244473	465	98.68	1	457	2	448	0.0e+00	439.9	COG1797	Cobyrinic acid a,c-diamide synthase	451
2837244474	461	85.99	126	438	21	290	1.2e-35	119.9	COG3429	Glucose-6-phosphate dehydrogenase assembly protein OpcA, contains a peptidoglycan-binding domain	314
2837244475	507	98.77	15	507	6	485	0.0e+00	599.6	COG0364	Glucose-6-phosphate 1-dehydrogenase	483
2837244476	384	9.55	31	155	216	272	5.8e-69	14.9	COG0369	Sulfite reductase, alpha subunit (flavoprotein)	587
2837244476	384	37.35	148	384	375	597	5.8e-69	214.8	COG0369	Sulfite reductase, alpha subunit (flavoprotein)	587
2837244477	186	59.59	38	148	11	97	1.8e-04	18	COG2867	Ribosome association toxin PasT (RatA) of the RatAB toxin-antitoxin module	146
2837244479	383	80.96	9	370	73	391	6.5e-59	197.6	COG0642	Signal transduction histidine kinase	336
2837244482	886	98.04	5	876	6	855	0.0e+00	654.4	COG0308	Aminopeptidase N	859
2837244483	406	82.63	18	406	48	399	8.4e-76	252.6	COG1649	Uncharacterized lipoprotein YddW, UPF0748 family	418
2837244484	331	98.74	17	331	4	317	2.1e-122	405.4	COG0462	Phosphoribosylpyrophosphate synthetase	314
2837244486	319	79.04	14	298	11	274	6.2e-36	121.5	COG1316	Anionic cell wall polymer biosynthesis enzyme,  LytR-Cps2A-Psr (LCP) family	307
2837244487	402	98.81	21	371	4	335	5.1e-70	233.3	COG1035	Coenzyme F420-reducing hydrogenase, beta subunit	332
2837244488	84	9.64	1	74	14	64	4.4e-07	26.5	COG1640	4-alpha-glucanotransferase	520
2837244489	426	70.32	17	414	132	503	2.6e-101	337	COG1640	4-alpha-glucanotransferase	520
2837244490	294	47.69	29	135	3	64	1.2e-04	18.3	COG1396	Transcriptional regulator, contains XRE-family HTH domain	120
2837244491	246	96.75	2	241	3	240	3.3e-76	252.9	COG1187	16S rRNA U516 pseudouridylate synthase RsuA and related 23S rRNA U2605, pseudouridylate synthases	248
2837244492	381	87.31	5	381	45	388	2.3e-61	205.6	COG0642	Signal transduction histidine kinase	336
2837244493	249	97.84	20	249	2	228	1.4e-87	290	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2837244494	321	94.43	6	320	9	330	4.6e-97	322.5	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	342
2837244496	567	84.38	22	491	18	449	5.2e-125	415.1	COG0661	Predicted unusual protein kinase regulating ubiquinone biosynthesis, AarF/ABC1/UbiB family	517
2837244497	470	7.76	397	458	513	558	4.7e-61	42.8	COG1982	Arginine/lysine/ornithine decarboxylase	557
2837244497	470	10.79	310	386	367	430	4.7e-61	2	COG1982	Arginine/lysine/ornithine decarboxylase	557
2837244497	470	49.24	6	306	25	316	4.7e-61	155.7	COG1982	Arginine/lysine/ornithine decarboxylase	557
2837244498	288	97.09	1	285	5	271	6.1e-58	193.8	COG0575	CDP-diglyceride synthetase	265
2837244500	297	90.51	20	294	21	287	1.2e-33	114	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2837244501	381	98.04	12	370	5	354	1.4e-73	244.8	COG0371	Glycerol dehydrogenase or related enzyme, iron-containing ADH family	360
2837244502	858	99.5	4	842	1	801	0.0e+00	1100.4	COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA	786
2837244503	153	90.48	7	151	14	184	1.3e-27	94	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	177
2837244504	453	98.73	22	422	6	395	4.3e-122	404.7	COG0019	Diaminopimelate decarboxylase	394
2837244505	283	93.12	7	246	17	246	2.7e-50	168.1	COG1624	Diadenylate cyclase (c-di-AMP synthetase), DisA_N domain	247
2837244506	266	93.65	4	254	17	252	8.9e-98	323.7	COG0020	Undecaprenyl pyrophosphate synthase	245
2837244507	329	93.49	2	328	6	321	3.5e-114	378.4	COG0502	Biotin synthase or related enzyme	335
2837244508	312	95.45	3	312	4	297	5.9e-101	334.8	COG1054	Predicted sulfurtransferase	308
2837244509	327	86.09	216	327	3	101	2.9e-22	75.6	COG3502	Uncharacterized conserved protein, DUF952 family	115
2837244509	327	96.74	5	214	2	209	6.2e-23	79.1	COG0625	Glutathione S-transferase	211
2837244511	304	91.5	2	304	19	298	4.6e-122	404	COG0320	Lipoate synthase	306
2837244512	190	94.95	1	189	10	197	9.1e-72	237.7	COG0353	Recombinational DNA repair protein RecR	198
2837244514	440	60.26	20	355	18	252	2.4e-15	50.4	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2837244516	614	18.04	104	211	245	327	1.9e-46	31.1	COG1538	Outer membrane protein TolC	457
2837244516	614	75.43	202	592	97	443	1.9e-46	132	COG1538	Outer membrane protein TolC	457
2837244517	389	43.44	8	352	362	659	3.7e-14	46.6	COG1289	Uncharacterized membrane protein YccC	674
2837244518	320	59.46	11	245	9	206	1.4e-17	60.7	COG4129	Uncharacterized membrane protein YgaE, UPF0421/DUF939 family	332
2837244519	158	57.52	16	158	8	137	1.6e-24	84	COG1285	Uncharacterized membrane protein YhiD, involved in acid resistance	221
2837244520	306	64.37	65	297	79	293	2.7e-45	152.3	COG1316	Anionic cell wall polymer biosynthesis enzyme,  LytR-Cps2A-Psr (LCP) family	307
2837244521	716	52.2	412	576	74	156	4.6e-07	23.9	COG0589	Nucleotide-binding universal stress protein,  UspA family	154
2837244521	716	96.5	17	408	6	391	1.5e-64	215.2	COG0475	Kef-type K+ transport system, membrane component KefB	397
2837244522	596	99.66	5	588	2	591	0.0e+00	557.4	COG1132	ABC-type multidrug transport system, ATPase and permease component	567
2837244523	299	96.91	1	296	6	287	3.0e-76	253.5	COG2513	2-Methylisocitrate lyase and related enzymes, PEP mutase family	289
2837244525	110	24.62	1	103	122	202	8.9e-26	88.4	COG0724	 RNA recognition motif (RRM) domain	306
2837244528	611	85.77	30	575	29	474	0.0e+00	501.2	COG0513	Superfamily II DNA and RNA helicase	513
2837244529	119	82.95	5	115	22	128	1.8e-19	66.8	COG0662	Mannose-6-phosphate isomerase, cupin superfamily	127
2837244530	563	24.69	125	314	215	396	8.1e-53	86.3	COG0507	ATP-dependent exoDNAse (exonuclease V), alpha subunit, helicase superfamily I	696
2837244530	563	35.41	267	563	454	714	8.1e-53	97	COG0507	ATP-dependent exoDNAse (exonuclease V), alpha subunit, helicase superfamily I	696
2837244531	1209	98.61	5	1162	17	1152	0.0e+00	554.8	COG1074	ATP-dependent exoDNAse (exonuclease V) beta subunit (contains helicase and exonuclease domains)	1139
2837244532	1113	99.17	1	1113	2	1071	1.5e-118	391.3	COG1330	Exonuclease V gamma subunit	1078
2837244533	218	77.91	6	195	6	139	7.7e-03	10.2	COG0622	Predicted phosphodiesterase	172
2837244537	249	98.35	2	240	2	240	3.3e-97	321.7	COG0854	Pyridoxine 5'-phosphate synthase PdxJ	243
2837244538	232	66.67	5	228	43	216	1.3e-21	74.2	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	255
2837244540	77	87.78	1	77	6	84	3.2e-22	75.9	COG0271	Stress-induced morphogen (activity unknown)	90
2837244541	107	95.24	2	105	3	102	3.5e-44	146.1	COG0278	Glutaredoxin-related protein	105
2837244543	255	98.28	32	250	2	229	2.0e-49	165	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2837244546	520	98.79	3	515	2	492	1.1e-100	335	COG1233	Phytoene dehydrogenase-related protein	487
2837244547	318	89.81	3	308	14	295	1.4e-26	90.3	COG3965	Predicted Co/Zn/Cd cation transporter, cation efflux family	314
2837244548	459	97.72	2	451	4	432	0.0e+00	662.4	COG1206	Folate-dependent tRNA-U54 methylase TrmFO/GidA	439
2837244549	40	5.1	1	37	203	223	2.4e-03	14.1	COG0004	Ammonia channel protein AmtB	409
2837244550	191	93.79	3	175	6	171	5.5e-59	195.6	COG0663	Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily	176
2837244552	450	44.78	127	444	164	313	1.1e-04	17.3	COG0582	Integrase	309
2837244558	309	91.67	9	184	7	149	9.8e-22	74.4	COG4243	Uncharacterized membrane protein	156
2837244559	739	98.91	41	739	6	728	0.0e+00	707.2	COG2217	Cation transport ATPase	713
2837244560	139	93.18	5	125	1	123	6.5e-33	110.9	COG0789	DNA-binding transcriptional regulator, MerR family	124
2837244561	363	96.68	7	299	7	297	5.8e-35	118	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2837244562	399	81.54	18	388	52	369	3.6e-12	42.9	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2837244563	1040	99.61	1	1032	2	1027	0.0e+00	1151.5	COG3696	Cu/Ag efflux pump CusA	1027
2837244564	185	17.78	3	138	179	274	1.8e-02	10.7	COG3225	ABC-type uncharacterized transport system involved in gliding motility, auxiliary component	538
2837244565	240	99.14	3	232	2	231	3.3e-71	236.4	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
