gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2508551326	931	39.7	15	916	32	915	0.0e+00	734	COG0474	Magnesium-transporting ATPase (P-type)	917
2508551329	248	54.63	36	239	2	201	3.0e-74	271	COG0605	Superoxide dismutase	204
2508551330	187	29.34	18	181	21	187	9.0e-13	67	COG2020	Protein-S-isoprenylcysteine O-methyltransferase Ste14	187
2508551334	197	37.19	1	196	5	203	3.0e-24	104	COG2095	Small neutral amino acid transporter SnatA, MarC family	203
2508551336	277	22.95	11	250	25	239	2.0e-10	59.6	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	255
2508551337	153	27.61	3	135	9	132	2.0e-15	75.3	COG3011	Predicted thiol-disulfide oxidoreductase YuxK, DCC family	137
2508551339	266	25.75	65	216	40	203	1.0e-14	74.1	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	214
2508551340	169	36.5	15	151	1	135	6.0e-20	90.6	COG3431	Uncharacterized membrane protein, DUF373 family	142
2508551341	444	27.54	35	377	14	334	2.0e-45	176	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	335
2508551342	275	40.23	16	273	4	252	1.0e-48	186	COG0600	ABC-type nitrate/sulfonate/bicarbonate transport system, permease component	258
2508551344	665	51.16	2	259	1	246	7.0e-91	328	COG1116	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	248
2508551345	268	50.78	8	265	2	248	3.0e-92	331	COG1116	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	248
2508551346	512	31.27	187	478	23	325	9.0e-24	105	COG4188	Predicted dienelactone hydrolase	365
2508551350	197	22.83	9	175	21	202	5.0e-08	51.4	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	214
2508551352	193	29.11	29	186	5	162	4.0e-18	84.9	COG1528	Ferritin	167
2508551354	321	43.17	4	316	1	311	2.0e-80	293	COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	340
2508551360	172	25.17	7	141	10	152	2.0e-11	62.4	COG1714	Uncharacterized membrane protein YckC, RDD family	172
2508551363	214	25.9	51	214	22	186	3.0e-06	45.4	COG2020	Protein-S-isoprenylcysteine O-methyltransferase Ste14	187
2508551365	650	23.33	108	611	27	496	6.0e-40	159	COG0366	Glycosidase	505
2508551366	310	29.08	15	298	1	299	2.0e-32	133	COG0524	Sugar or nucleoside kinase, ribokinase family	311
2508551367	278	19.38	1	269	1	260	1.0e-14	73.6	COG0561	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	264
2508551368	711	24.76	33	449	15	378	4.0e-29	123	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2508551371	318	29.7	8	306	9	303	2.0e-37	150	COG3491	Isopenicillin N synthase and related dioxygenases	322
2508551373	314	26.16	41	312	52	311	9.0e-13	68	COG0679	Predicted permease	311
2508551374	193	25.56	20	189	32	211	5.0e-05	41.2	COG0705	Membrane associated serine protease, rhomboid family	228
2508551375	794	38.94	16	790	5	825	0.0e+00	595	COG4449	Predicted protease, Abi (CAAX) family	827
2508551376	329	61.26	48	298	18	270	9.0e-103	366	COG2326	Polyphosphate kinase 2, PPK2 family	270
2508551381	404	39.03	74	380	1	305	2.0e-69	256	COG0010	Arginase family enzyme	305
2508551382	131	30.97	1	113	1	110	8.0e-20	89.5	COG0375	Zn finger protein HypA/HybF (possibly regulating hydrogenase expression)	115
2508551383	233	37.32	15	221	1	200	9.0e-55	206	COG0378	Ni2+-binding GTPase involved in regulation of expression and maturation of urease and hydrogenase	202
2508551384	454	35.84	13	452	5	442	2.0e-106	380	COG0174	Glutamine synthetase	443
2508551385	336	30.03	8	323	1	316	4.0e-35	142	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	335
2508551386	258	37.04	15	257	12	254	3.0e-44	171	COG0600	ABC-type nitrate/sulfonate/bicarbonate transport system, permease component	258
2508551387	255	53.04	3	249	4	243	6.0e-78	284	COG1116	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	248
2508551388	349	26.44	10	311	5	327	1.0e-27	117	COG4638	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	367
2508551390	292	23.3	9	197	4	204	6.0e-09	54.8	COG1082	Sugar phosphate isomerase/epimerase	274
2508551391	331	21.84	40	327	31	316	7.0e-22	98.2	COG3239	Fatty acid desaturase	343
2508551392	352	29.49	3	329	12	349	8.0e-43	168	COG2021	Homoserine acetyltransferase	368
2508551393	415	35.87	3	408	5	420	5.0e-98	351	COG0174	Glutamine synthetase	443
2508551394	666	25.97	21	426	3	383	2.0e-40	161	COG1215	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	439
2508551395	130	52.48	29	129	11	111	2.0e-26	111	COG1733	DNA-binding transcriptional regulator, HxlR family	120
2508551396	355	38.81	1	355	3	361	2.0e-85	309	COG1902	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family	363
2508551397	172	31.43	3	169	1	166	2.0e-13	68.9	COG0431	NAD(P)H-dependent FMN reductase	184
2508551398	230	37.5	6	230	5	243	1.0e-36	146	COG1741	Redox-sensitive bicupin YhaK, pirin superfamily	276
2508551401	722	55.31	5	722	3	724	0.0e+00	1003	COG3968	Glutamine synthetase type III	724
2508551404	377	25.88	8	372	3	359	2.0e-32	133	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	387
2508551408	426	24.75	57	241	5	195	8.0e-13	68.7	COG0625	Glutathione S-transferase	211
2508551410	489	48.44	71	485	2	403	6.0e-103	368	COG0004	Ammonia channel protein AmtB	409
2508551411	112	58.93	1	112	1	112	2.0e-32	130	COG0347	Nitrogen regulatory protein PII	112
2508551412	240	26.45	3	233	5	239	3.0e-28	119	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	246
2508551413	456	33.1	20	443	1	410	5.0e-97	348	COG0635	Coproporphyrinogen III oxidase or related Fe-S oxidoreductase	416
2508551414	229	25.25	35	224	11	204	5.0e-11	61.5	COG5398	Heme oxygenase	238
2508551416	346	40.71	35	344	1	307	2.0e-81	295	COG0039	Malate/lactate dehydrogenase	313
2508551417	192	24.14	1	182	1	195	4.0e-22	97.8	COG0288	Carbonic anhydrase	207
2508551418	431	65.88	4	428	7	426	0.0e+00	634	COG2873	O-acetylhomoserine/O-acetylserine sulfhydrylase, pyridoxal phosphate-dependent	426
2508551421	577	51.6	176	577	2	404	2.0e-128	453	COG0520	Selenocysteine lyase/Cysteine desulfurase	405
2508551423	334	41.28	152	323	5	167	3.0e-37	149	COG1045	Serine acetyltransferase	194
2508551424	134	42.53	40	125	16	102	4.0e-14	70.7	COG0607	Rhodanese-related sulfurtransferase	110
2508551425	338	58.31	18	323	2	299	4.0e-100	358	COG0031	Cysteine synthase	300
2508551428	101	36.36	1	98	12	110	1.0e-06	44.8	COG0640	DNA-binding transcriptional regulator, ArsR family	110
2508551429	226	34.9	34	225	50	235	2.0e-18	86.1	COG1357	Uncharacterized protein YjbI, contains pentapeptide repeats	238
2508551430	452	36.24	1	451	1	454	2.0e-109	389	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	454
2508551431	93	32.65	1	93	4	101	4.0e-14	69.3	COG0633	Ferredoxin	102
2508551433	326	57.47	4	310	1	299	6.0e-106	377	COG0031	Cysteine synthase	300
2508551438	390	36.05	16	386	24	393	1.0e-73	270	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2508551440	246	52.19	21	245	3	225	2.0e-66	245	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2508551441	210	28	15	204	12	211	5.0e-22	97.6	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	214
2508551442	319	30.34	13	277	7	270	2.0e-27	116	COG5607	CHAD domain (function unknown)	283
2508551443	390	27.24	38	347	1	318	5.0e-47	181	COG0226	ABC-type phosphate transport system, periplasmic component	318
2508551444	373	31.99	70	366	30	322	3.0e-49	189	COG0598	Mg2+ and Co2+ transporter CorA	322
2508551448	841	43.91	22	827	1	748	0.0e+00	789	COG0058	Glucan phosphorylase	750
2508551450	410	22.99	6	351	1	336	5.0e-27	115	COG0446	NADPH-dependent 2,4-dienoyl-CoA reductase, sulfur reductase, or a related oxidoreductase	415
2508551452	324	38.78	4	296	2	295	3.0e-59	222	COG1230	Co/Zn/Cd efflux system component	296
2508551453	301	50.17	11	297	1	286	6.0e-82	297	COG4208	ABC-type sulfate transport system, permease component	287
2508551454	283	48.35	8	280	3	274	2.0e-66	245	COG0555	ABC-type sulfate transport system, permease component	274
2508551455	340	53.16	1	334	1	342	8.0e-100	357	COG1118	ABC-type sulfate/molybdate transport systems, ATPase component	345
2508551457	183	26.09	26	171	45	202	6.0e-13	67.6	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	214
2508551458	143	34.25	1	141	1	144	5.0e-24	103	COG1959	DNA-binding transcriptional regulator, IscR family	150
2508551459	338	45.59	2	338	14	348	1.0e-107	383	COG1613	ABC-type sulfate transport system, periplasmic component	348
2508551460	363	44.16	16	363	1	348	5.0e-107	381	COG1613	ABC-type sulfate transport system, periplasmic component	348
2508551461	267	41.76	1	259	1	252	2.0e-62	232	COG0121	Predicted glutamine amidotransferase	252
2508551463	139	29.55	39	120	21	107	6.0e-05	40.3	COG0607	Rhodanese-related sulfurtransferase	110
2508551464	344	47.46	16	344	17	366	1.0e-95	343	COG2021	Homoserine acetyltransferase	368
2508551467	437	40.22	1	177	1	179	1.0e-31	130	COG2059	Chromate transport protein ChrA	195
2508551469	500	40.69	11	462	1	458	3.0e-87	316	COG0277	FAD/FMN-containing dehydrogenase	459
2508551470	442	60.66	17	442	4	430	0.0e+00	604	COG0001	Glutamate-1-semialdehyde aminotransferase	432
2508551471	398	30.85	34	390	8	359	4.0e-46	179	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	366
2508551472	309	45.42	1	304	4	293	8.0e-42	164	COG0559	Branched-chain amino acid ABC-type transport system, permease component	297
2508551473	303	39.59	4	285	30	313	5.0e-35	141	COG4177	ABC-type branched-chain amino acid transport system, permease component	314
2508551474	275	54.98	12	262	3	250	3.0e-83	302	COG0411	ABC-type branched-chain amino acid transport system, ATPase component	250
2508551475	239	58.47	3	237	1	236	5.0e-79	287	COG0410	ABC-type branched-chain amino acid transport system, ATPase component	237
2508551476	324	22.4	94	265	1	180	9.0e-04	38.2	COG1226	Voltage-gated potassium channel Kch	212
2508551478	282	40.77	14	273	12	271	5.0e-36	144	COG1108	ABC-type Mn2+/Zn2+ transport system, permease component	274
2508551479	262	37.86	1	241	2	235	2.0e-53	202	COG1121	ABC-type Mn2+/Zn2+ transport system, ATPase component	254
2508551480	331	28.88	10	329	6	300	6.0e-57	214	COG0803	ABC-type Zn uptake system ZnuABC, Zn-binding component ZnuA	303
2508551481	388	28.96	35	388	66	422	8.0e-29	121	COG2319	WD40 repeat	466
2508551482	328	50.31	14	328	1	322	4.0e-95	341	COG0523	GTPase, G3E family	323
2508551483	494	38.59	21	442	4	403	4.0e-94	338	COG1252	NADH dehydrogenase, FAD-containing subunit	405
2508551486	172	23.08	12	166	24	178	2.0e-06	45.5	COG3247	Uncharacterized membrane protein HdeD, DUF308 family	185
2508551487	607	44.58	51	599	14	532	0.0e+00	504	COG0405	Gamma-glutamyltranspeptidase	539
2508551488	1259	35.94	18	720	3	673	1.0e-120	428	COG0145	N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit	674
2508551488	1259	48.41	737	1255	2	522	0.0e+00	571	COG0146	N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit	563
2508551491	163	43.9	1	163	1	164	8.0e-41	159	COG1666	Uncharacterized conserved protein YajQ, UPF0234 family	165
2508551492	162	30.16	27	152	4	120	2.0e-10	58.3	COG3686	Uncharacterized conserved protein, MAPEG superfamily	125
2508551493	304	36.3	4	300	5	291	2.0e-39	156	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	291
2508551494	154	28.17	1	142	1	139	1.0e-08	52.6	COG1585	Membrane protein implicated in regulation of membrane protease activity	140
2508551496	368	32.26	1	365	1	354	4.0e-52	198	COG0857	BioD-like N-terminal domain of phosphotransacetylase	354
2508551498	286	47.62	35	285	3	253	5.0e-87	314	COG0024	Methionine aminopeptidase	255
2508551500	175	58.56	62	172	4	114	1.0e-39	156	COG0335	Ribosomal protein L19	115
2508551504	481	38.51	1	481	4	470	2.0e-119	423	COG0008	Glutamyl- or glutaminyl-tRNA synthetase	472
2508551506	199	42.51	7	173	16	167	1.0e-31	129	COG4333	Uncharacterized protein	167
2508551507	984	46.61	357	984	4	593	0.0e+00	614	COG0749	DNA polymerase I - 3'-5' exonuclease and polymerase domains	593
2508551508	299	45.52	6	294	2	280	2.0e-68	252	COG1091	dTDP-4-dehydrorhamnose reductase	281
2508551509	380	52.44	17	363	1	328	0.0e+00	461	COG1088	dTDP-D-glucose 4,6-dehydratase	340
2508551510	499	50.8	2	498	1	463	0.0e+00	577	COG0215	Cysteinyl-tRNA synthetase	464
2508551512	144	21.64	9	138	5	134	1.0e-07	49.4	COG1848	Predicted nucleic acid-binding protein, contains PIN domain	140
2508551514	70	37.31	5	70	4	70	2.0e-10	57.3	COG1598	Predicted nuclease of the RNAse H fold, HicB family	73
2508551523	120	32.2	1	107	2	119	1.0e-07	48.2	COG1487	Predicted nucleic acid-binding protein, contains PIN domain	133
2508551527	973	35.53	327	544	3	224	8.0e-34	139	COG1216	Glycosyltransferase, GT2 family	305
2508551528	276	18.6	26	253	57	290	8.0e-07	47.8	COG0760	Parvulin-like peptidyl-prolyl isomerase	320
2508551529	983	38.14	281	978	15	709	0.0e+00	597	COG2274	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain	709
2508551530	509	23.44	99	428	9	286	9.0e-16	78.8	COG1566	Multidrug resistance efflux pump	352
2508551533	416	22.32	79	413	64	378	8.0e-26	111	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2508551537	390	25.82	19	372	1	327	7.0e-30	125	COG0859	ADP-heptose:LPS heptosyltransferase	334
2508551539	430	54.05	15	421	1	384	0.0e+00	519	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase	385
2508551540	116	46.67	49	108	1	60	4.0e-12	63.4	COG3411	(2Fe-2S) ferredoxin	64
2508551541	344	31.07	12	334	18	337	7.0e-33	134	COG0429	Predicted hydrolase of the alpha/beta-hydrolase fold	345
2508551542	476	40.17	8	464	5	463	2.0e-114	406	COG1282	NAD/NADP transhydrogenase beta subunit	463
2508551544	390	45.45	8	370	1	355	9.0e-93	334	COG3288	NAD/NADP transhydrogenase alpha subunit	356
2508551545	493	25.52	9	436	18	404	7.0e-32	132	COG1061	Superfamily II DNA or RNA helicase	442
2508551547	89	49.28	2	70	7	73	4.0e-14	69.4	COG0361	Translation initiation factor IF-1	75
2508551549	206	37.5	4	198	65	246	2.0e-41	161	COG1187	16S rRNA U516 pseudouridylate synthase RsuA and related 23S rRNA U2605, pseudouridylate synthases	248
2508551551	320	28.24	1	262	1	257	1.0e-23	104	COG0702	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	275
2508551553	376	29.35	4	369	25	376	1.0e-49	190	COG1867	tRNA G26 N,N-dimethylase Trm1	380
2508551554	319	28.01	38	316	15	282	1.0e-16	81.3	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2508551555	176	56.52	1	161	3	163	2.0e-48	185	COG0440	Acetolactate synthase, small subunit	163
2508551556	243	35.09	55	225	2	135	2.0e-37	149	COG0652	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family	158
2508551561	201	42.41	1	191	4	184	1.0e-48	186	COG0424	Predicted house-cleaning NTP pyrophosphatase, Maf/HAM1 superfamily	193
2508551563	517	45.33	10	507	2	482	0.0e+00	508	COG1492	Cobyric acid synthase	486
2508551566	350	23.81	46	245	44	234	1.0e-08	54.2	COG1180	Pyruvate-formate lyase-activating enzyme	260
2508551567	381	51.23	17	373	2	368	1.0e-128	453	COG0562	UDP-galactopyranose mutase	374
2508551568	375	43.01	12	371	1	352	3.0e-103	368	COG0482	tRNA U34 2-thiouridine synthase MnmA/TrmU, contains the PP-loop ATPase domain	356
2508551569	535	37.75	12	210	2	203	5.0e-32	132	COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	203
2508551570	310	42.67	1	306	49	335	2.0e-67	249	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	342
2508551572	369	48.97	31	368	12	344	3.0e-107	381	COG1071	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	358
2508551574	496	51.97	1	455	1	451	0.0e+00	562	COG0541	Signal recognition particle GTPase	451
2508551575	139	48.24	1	82	1	85	7.0e-20	89.9	COG0228	Ribosomal protein S16	87
2508551576	322	48.12	1	315	27	346	3.0e-89	322	COG1702	Phosphate starvation-inducible protein PhoH, predicted ATPase	348
2508551578	245	23.71	10	240	9	231	5.0e-12	64.9	COG0670	Integral membrane protein, interacts with FtsH	233
2508551579	374	72.99	1	348	1	345	0.0e+00	572	COG1089	GDP-D-mannose dehydratase	345
2508551580	322	31.71	8	316	2	314	2.0e-42	166	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2508551581	348	50.57	1	348	1	327	0.0e+00	463	COG1087	UDP-glucose 4-epimerase	329
2508551583	639	36.28	107	626	49	565	2.0e-98	353	COG1132	ABC-type multidrug transport system, ATPase and permease component	567
2508551584	309	25.97	3	304	5	296	1.0e-46	180	COG1442	Lipopolysaccharide biosynthesis protein, LPS:glycosyltransferase	325
2508551586	405	21.78	56	401	38	381	1.0e-13	71.6	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2508551588	294	21.03	3	247	2	240	1.0e-08	54	COG0463	Glycosyltransferase involved in cell wall bisynthesis	291
2508551589	373	15.43	32	367	29	370	3.0e-04	40	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2508551591	447	22.66	1	363	1	379	2.0e-21	97.4	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2508551594	687	22.33	1	285	3	303	1.0e-17	85.6	COG1216	Glycosyltransferase, GT2 family	305
2508551594	687	29.33	399	678	93	371	2.0e-26	114	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2508551596	391	29.72	1	388	1	381	1.0e-34	140	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2508551599	344	29.65	2	337	1	321	2.0e-46	180	COG1088	dTDP-D-glucose 4,6-dehydratase	340
2508551600	405	29.41	113	394	90	377	2.0e-24	107	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2508551601	606	31.69	1	556	1	484	9.0e-75	275	COG0367	Asparagine synthetase B (glutamine-hydrolyzing)	542
2508551602	583	43.66	2	583	1	555	0.0e+00	543	COG2192	Predicted carbamoyl transferase, NodU family	555
2508551603	292	17.37	23	281	5	241	1.0e-09	57.5	COG0463	Glycosyltransferase involved in cell wall bisynthesis	291
2508551604	244	19.82	31	237	11	223	6.0e-03	34.8	COG1434	Uncharacterized SAM-binding protein YcdF, DUF218 family	223
2508551606	312	29.62	8	289	7	319	3.0e-28	119	COG0472	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase	319
2508551607	645	41.24	21	630	1	580	0.0e+00	529	COG1086	NDP-sugar epimerase, includes UDP-GlcNAc-inverting 4,6-dehydratase FlaA1 and capsular polysaccharide biosynthesis protein EpsC	588
2508551610	196	18.45	17	182	23	176	3.0e-04	38.5	COG2453	Protein-tyrosine phosphatase	180
2508551611	818	26.95	455	706	1	254	2.0e-33	138	COG0489	Chromosome partitioning ATPase, Mrp family, contains Fe-S cluster	265
2508551612	383	30.49	48	289	19	239	1.0e-19	90.9	COG1596	Periplasmic protein involved in polysaccharide export, contains SLBB domain of the beta-grasp fold	239
2508551616	329	50.97	25	329	4	298	5.0e-103	367	COG1159	GTPase Era, involved in 16S rRNA processing	298
2508551618	231	51.72	1	230	1	231	5.0e-86	310	COG0336	tRNA G37 N-methylase TrmD	240
2508551619	161	55.7	3	160	1	156	6.0e-57	213	COG0245	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	159
2508551621	230	43.86	1	226	32	249	7.0e-48	183	COG1691	NCAIR mutase (PurE)-related protein	254
2508551623	315	40.78	17	315	31	334	3.0e-57	215	COG4371	Uncharacterized membrane protein	334
2508551624	79	39.06	15	78	5	68	7.0e-11	59.1	COG2104	Sulfur carrier protein ThiS (thiamine biosynthesis)	68
2508551625	360	48.31	158	359	6	209	6.0e-49	188	COG0352	Thiamine monophosphate synthase	211
2508551626	318	40.33	4	306	7	302	1.0e-71	263	COG0196	FAD synthase	304
2508551628	272	45.28	4	251	1	240	1.0e-69	256	COG0496	Broad specificity polyphosphatase and 5'/3'-nucleotidase SurE	252
2508551629	335	55.45	14	334	6	335	2.0e-118	419	COG0016	Phenylalanyl-tRNA synthetase alpha subunit	335
2508551630	308	37.54	3	292	2	280	2.0e-62	232	COG0061	NAD kinase	281
2508551631	226	35.43	10	215	3	225	7.0e-34	137	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2508551632	169	39.29	49	160	16	124	3.0e-19	88	COG1430	Uncharacterized conserved membrane protein, UPF0127 family	126
2508551633	431	42.93	238	428	1	187	8.0e-37	148	COG2242	Precorrin-6B methylase 2	187
2508551635	709	32.12	11	357	4	341	2.0e-37	151	COG1835	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains	386
2508551636	835	38.84	38	818	1	713	0.0e+00	619	COG4354	Uncharacterized protein, contains GBA2_N and DUF608 domains	721
2508551638	377	63.57	18	157	7	145	3.0e-51	196	COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	146
2508551643	160	32.52	8	130	15	132	3.0e-25	108	COG2343	Uncharacterized conserved protein, DUF427 family	132
2508551645	234	42.05	1	194	1	191	1.0e-41	163	COG2135	Putative SOS response-associated peptidase YedK	226
2508551646	630	54.13	17	621	1	595	0.0e+00	650	COG0465	ATP-dependent Zn proteases	596
2508551648	320	53.99	11	316	4	310	1.0e-106	379	COG0078	Ornithine carbamoyltransferase	310
2508551649	204	41.29	7	204	3	200	1.0e-44	173	COG1974	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)	201
2508551657	427	23.4	106	412	45	342	6.0e-35	142	COG3177	Fic family protein	348
2508551663	335	34.59	25	311	14	291	2.0e-38	152	COG4227	Antirestriction protein ArdC	316
2508551665	854	28.28	91	620	1	462	7.0e-64	239	COG3119	Arylsulfatase A or related enzyme	475
2508551666	327	32.67	30	319	51	310	4.0e-37	148	COG1262	Formylglycine-generating enzyme, required for sulfatase activity, contains SUMF1/FGE domain	314
2508551668	372	28.23	218	341	11	126	8.0e-13	68.4	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	127
2508551671	350	23.65	47	340	2	294	4.0e-23	102	COG0668	Small-conductance mechanosensitive channel	316
2508551672	511	26.69	5	485	14	505	2.0e-35	144	COG0815	Apolipoprotein N-acyltransferase	518
2508551673	113	32.71	1	107	2	104	2.0e-11	61.1	COG3937	Polyhydroxyalkanoate synthesis regulator phasin	108
2508551674	223	46.52	37	222	37	205	1.0e-42	166	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase	205
2508551675	199	58.13	1	199	2	201	9.0e-73	266	COG0605	Superoxide dismutase	204
2508551676	380	46.74	7	372	1	346	8.0e-108	384	COG0809	S-adenosylmethionine:tRNA-ribosyltransferase-isomerase (queuine synthetase)	348
2508551677	443	33.19	1	443	7	403	7.0e-69	254	COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	404
2508551679	653	35.3	34	649	21	610	4.0e-130	459	COG1022	Long-chain acyl-CoA synthetase (AMP-forming)	613
2508551680	238	42.33	1	214	4	214	6.0e-57	214	COG0321	Lipoate-protein ligase B	221
2508551681	195	38.05	1	113	1	110	9.0e-24	103	COG1544	Ribosome-associated translation inhibitor RaiA	110
2508551682	234	40.99	17	234	4	225	4.0e-47	181	COG0274	Deoxyribose-phosphate aldolase	228
2508551685	394	34.9	61	387	47	377	1.0e-32	134	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2508551687	495	32.36	155	495	1	331	3.0e-39	156	COG0642	Signal transduction histidine kinase	336
2508551688	626	26.04	10	557	7	506	8.0e-31	129	COG1807	4-amino-4-deoxy-L-arabinose transferase or related glycosyltransferase of PMT family	535
2508551689	421	25.14	44	396	37	367	1.0e-22	101	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2508551690	320	31.39	1	307	3	290	2.0e-06	47.2	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2508551691	270	40.68	11	265	59	315	9.0e-52	197	COG0616	Periplasmic serine protease, ClpP class	317
2508551692	138	44.83	7	121	3	118	3.0e-30	123	COG4401	Chorismate mutase	125
2508551695	145	26.36	3	131	1	111	1.0e-11	62.6	COG0594	RNase P protein component	117
2508551698	162	27.68	4	161	1	173	2.0e-12	65.4	COG1399	Uncharacterized metal-binding protein YceD, DUF177 family	176
2508551699	496	29.74	105	468	114	488	4.0e-47	182	COG0464	AAA+-type ATPase, SpoVK/Ycf46/Vps4 family	494
2508551706	228	28.57	8	182	4	173	4.0e-20	91.7	COG1961	Site-specific DNA recombinase related to the DNA invertase Pin	222
2508551707	418	22.11	156	415	20	294	2.0e-05	44	COG4974	Site-specific recombinase XerD	300
2508551708	390	26.57	5	384	21	402	2.0e-51	197	COG0520	Selenocysteine lyase/Cysteine desulfurase	405
2508551709	240	38.37	1	237	4	241	3.0e-40	158	COG0580	Glycerol uptake facilitator and related aquaporins (Major Intrinsic Protein Family)	241
2508551711	523	45.21	43	521	9	475	2.0e-128	452	COG0769	UDP-N-acetylmuramyl tripeptide synthase	475
2508551713	110	56.72	44	110	9	75	5.0e-23	99.6	COG0759	Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ	92
2508551714	202	47.32	1	200	1	205	4.0e-52	197	COG0522	Ribosomal protein S4 or related protein	205
2508551716	218	24.87	6	198	3	193	5.0e-08	51.6	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2508551717	363	24.43	64	361	50	338	4.0e-10	59.6	COG1566	Multidrug resistance efflux pump	352
2508551718	397	17.55	29	397	1	416	1.0e-21	97.5	COG0577	ABC-type antimicrobial peptide transport system, permease component	419
2508551719	234	41.63	12	230	1	220	2.0e-64	238	COG1136	ABC-type lipoprotein export system, ATPase component	226
2508551720	294	54.2	32	293	1	254	2.0e-78	285	COG0134	Indole-3-glycerol phosphate synthase	254
2508551721	495	40.85	17	482	3	454	2.0e-112	399	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	454
2508551722	273	38.35	8	266	1	256	6.0e-47	180	COG0566	tRNA G18 (ribose-2'-O)-methylase SpoU	260
2508551725	430	56.43	9	425	2	418	0.0e+00	532	COG0766	UDP-N-acetylglucosamine enolpyruvyl transferase	421
2508551727	392	50.51	1	392	18	400	0.0e+00	465	COG4992	Acetylornithine/succinyldiaminopimelate/putrescine aminotransferase	404
2508551728	448	35.79	1	426	1	422	2.0e-75	276	COG0285	Folylpolyglutamate synthase/Dihydropteroate synthase	427
