gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2606885975	543	19.54	13	490	2	460	1.0e-36	148	COG3349	Uncharacterized conserved protein, contains NAD-binding domain and a Fe-S cluster	485
2606885978	160	21.79	3	144	1	153	4.0e-05	41.1	COG3194	Ureidoglycolate hydrolase (allantoin degradation)	168
2606885982	275	33.61	4	240	5	229	6.0e-45	174	COG0300	Short-chain dehydrogenase	265
2606885983	182	41.96	37	179	6	146	3.0e-37	148	COG3019	Uncharacterized conserved protein	149
2606885987	111	39.13	13	103	1	92	7.0e-18	82.7	COG2154	Pterin-4a-carbinolamine dehydratase	101
2606885989	1231	46.52	708	1221	3	520	0.0e+00	574	COG0146	N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit	563
2606885990	323	30.48	9	320	12	314	2.0e-36	146	COG0701	Uncharacterized membrane protein YraQ, UPF0718 family	317
2606885991	217	19.34	2	214	23	265	2.0e-13	69.6	COG3689	Uncharacterized membrane protein YcgQ,  UPF0703/DUF1980 family	271
2606885996	305	25.57	1	292	3	303	7.0e-34	137	COG0803	ABC-type Zn uptake system ZnuABC, Zn-binding component ZnuA	303
2606885997	231	39.35	15	214	10	225	8.0e-54	203	COG1121	ABC-type Mn2+/Zn2+ transport system, ATPase component	254
2606885998	258	35.92	12	255	18	262	2.0e-28	119	COG1108	ABC-type Mn2+/Zn2+ transport system, permease component	274
2606885999	1608	20.73	1285	1608	31	352	4.0e-15	78.5	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2606886002	385	31.85	1	375	18	387	3.0e-59	222	COG1649	Uncharacterized lipoprotein YddW, UPF0748 family	418
2606886003	331	55.41	20	331	3	314	5.0e-118	417	COG0462	Phosphoribosylpyrophosphate synthetase	314
2606886005	319	17.79	18	313	2	280	8.0e-22	98.2	COG1316	Anionic cell wall polymer biosynthesis enzyme,  LytR-Cps2A-Psr (LCP) family	307
2606886006	342	26.09	16	289	2	257	9.0e-19	88	COG0702	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	275
2606886007	517	32.25	7	510	11	519	5.0e-97	348	COG1640	4-alpha-glucanotransferase	520
2606886009	238	42.79	1	222	9	237	8.0e-59	220	COG1187	16S rRNA U516 pseudouridylate synthase RsuA and related 23S rRNA U2605, pseudouridylate synthases	248
2606886011	549	35.47	7	505	12	492	4.0e-106	378	COG0661	Predicted unusual protein kinase regulating ubiquinone biosynthesis, AarF/ABC1/UbiB family	517
2606886012	471	26.08	18	459	29	531	7.0e-56	211	COG1982	Arginine/lysine/ornithine decarboxylase	557
2606886013	277	40.07	2	266	5	267	1.0e-60	226	COG3220	Uncharacterized conserved protein, UPF0276 family	282
2606886016	463	18.89	7	403	12	353	4.0e-11	62.9	COG2814	Predicted arabinose efflux permease, MFS family	394
2606886017	1459	20.14	185	600	22	358	3.0e-13	72.1	COG2132	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)	451
2606886018	301	29.75	19	295	3	264	2.0e-33	136	COG0575	CDP-diglyceride synthetase	265
2606886020	288	25.84	44	287	19	281	8.0e-14	71.3	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2606886021	366	30.73	6	355	2	351	5.0e-65	241	COG0371	Glycerol dehydrogenase or related enzyme, iron-containing ADH family	360
2606886022	843	54.67	4	827	1	783	0.0e+00	964	COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA	786
2606886023	147	33.08	26	140	41	170	5.0e-15	73.9	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	177
2606886024	459	40.2	34	428	8	394	8.0e-103	367	COG0019	Diaminopimelate decarboxylase	394
2606886025	276	37.29	13	246	18	247	2.0e-40	159	COG1624	Diadenylate cyclase (c-di-AMP synthetase), DisA_N domain	247
2606886026	227	55.86	1	222	24	245	7.0e-83	300	COG0020	Undecaprenyl pyrophosphate synthase	245
2606886027	333	50.8	5	313	10	316	2.0e-99	356	COG0502	Biotin synthase or related enzyme	335
2606886028	305	45.67	1	299	2	290	7.0e-97	347	COG1054	Predicted sulfurtransferase	308
2606886029	323	37.14	221	323	6	107	7.0e-15	75	COG3502	Uncharacterized conserved protein, DUF952 family	115
2606886031	299	56.06	9	297	20	296	9.0e-116	410	COG0320	Lipoate synthase	306
2606886032	192	53.12	1	191	7	198	2.0e-73	268	COG0353	Recombinational DNA repair protein RecR	198
2606886034	699	31.2	12	395	5	391	2.0e-45	177	COG0475	Kef-type K+ transport system, membrane component KefB	397
2606886035	605	37.56	18	600	2	567	2.0e-128	452	COG1132	ABC-type multidrug transport system, ATPase and permease component	567
2606886040	624	38.78	44	544	2	507	3.0e-116	413	COG0513	Superfamily II DNA and RNA helicase	513
2606886041	113	45.28	5	109	22	127	3.0e-19	86.6	COG0662	Mannose-6-phosphate isomerase, cupin superfamily	127
2606886043	1208	24.69	1	1165	4	1139	9.0e-122	432	COG1074	ATP-dependent exoDNAse (exonuclease V) beta subunit (contains helicase and exonuclease domains)	1139
2606886044	1077	27.2	1	1039	1	1037	5.0e-108	386	COG1330	Exonuclease V gamma subunit	1078
2606886047	249	58.85	2	240	1	243	1.0e-82	299	COG0854	Pyridoxine 5'-phosphate synthase PdxJ	243
2606886050	77	36.9	1	76	2	84	4.0e-14	69.6	COG0271	Stress-induced morphogen (activity unknown)	90
2606886051	107	55	4	102	3	102	6.0e-35	138	COG0278	Glutaredoxin-related protein	105
2606886053	234	38.86	12	229	2	228	4.0e-36	145	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2606886056	523	27.86	10	518	2	487	2.0e-74	273	COG1233	Phytoene dehydrogenase-related protein	487
2606886058	448	57.56	1	443	8	439	0.0e+00	642	COG1206	Folate-dependent tRNA-U54 methylase TrmFO/GidA	439
2606886060	139	47.86	2	139	33	172	1.0e-39	155	COG0663	Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily	176
2606886062	381	21.2	5	378	3	328	1.0e-11	64.6	COG3380	Predicted NAD/FAD-dependent oxidoreductase	331
2606886079	380	18.66	78	354	24	268	1.0e-02	34.9	COG4973	Site-specific recombinase XerC	299
2606886102	566	30.52	54	566	22	488	3.0e-71	262	COG0397	Uncharacterized conserved protein YdiU, UPF0061 family	488
2606886105	189	24.49	6	189	3	245	3.0e-12	65.1	COG5135	Uncharacterized protein	245
2606886106	283	30.45	1	275	25	312	2.0e-53	202	COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	340
2606886120	130	31.82	7	94	1	87	3.0e-08	51.1	COG1359	Quinol monooxygenase YgiN	100
2606886137	207	39.51	6	207	1	200	7.0e-45	173	COG1974	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)	201
2606886138	318	53.42	15	316	4	310	1.0e-111	396	COG0078	Ornithine carbamoyltransferase	310
2606886139	624	53.3	17	620	1	595	0.0e+00	654	COG0465	ATP-dependent Zn proteases	596
2606886140	215	38.17	1	176	1	182	2.0e-39	155	COG2135	Putative SOS response-associated peptidase YedK	226
2606886142	354	58.16	3	143	7	146	4.0e-49	188	COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	146
2606886144	350	22.12	218	330	20	125	1.0e-09	58	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	127
2606886145	831	39.16	39	815	1	713	0.0e+00	623	COG4354	Uncharacterized protein, contains GBA2_N and DUF608 domains	721
2606886148	421	35	222	421	1	187	2.0e-29	123	COG2242	Precorrin-6B methylase 2	187
2606886149	137	38.1	12	137	1	123	5.0e-25	106	COG1430	Uncharacterized conserved membrane protein, UPF0127 family	126
2606886151	302	39.25	3	292	2	280	5.0e-64	237	COG0061	NAD kinase	281
2606886152	673	19.87	356	650	22	296	2.0e-03	38.7	COG3391	DNA-binding beta-propeller fold protein YncE	381
2606886154	335	55.45	14	334	6	335	5.0e-121	427	COG0016	Phenylalanyl-tRNA synthetase alpha subunit	335
2606886155	269	43.18	4	261	1	250	6.0e-67	247	COG0496	Broad specificity polyphosphatase and 5'/3'-nucleotidase SurE	252
2606886157	280	46.15	19	277	51	304	8.0e-65	240	COG0196	FAD synthase	304
2606886159	354	42.79	147	351	1	208	1.0e-49	190	COG0352	Thiamine monophosphate synthase	211
2606886160	72	39.44	1	71	1	68	1.0e-10	57.9	COG2104	Sulfur carrier protein ThiS (thiamine biosynthesis)	68
2606886161	303	41.67	14	303	45	334	4.0e-56	211	COG4371	Uncharacterized membrane protein	334
2606886163	222	43.38	4	220	36	254	2.0e-51	195	COG1691	NCAIR mutase (PurE)-related protein	254
2606886165	401	51.29	5	234	2	232	2.0e-88	319	COG0336	tRNA G37 N-methylase TrmD	240
2606886168	319	49.01	14	314	1	295	5.0e-99	354	COG1159	GTPase Era, involved in 16S rRNA processing	298
2606886169	282	38.26	51	278	5	234	1.0e-51	196	COG3527	Alpha-acetolactate decarboxylase	234
2606886172	243	24.57	10	238	9	231	8.0e-11	61	COG0670	Integral membrane protein, interacts with FtsH	233
2606886173	297	46.69	1	297	49	348	6.0e-84	304	COG1702	Phosphate starvation-inducible protein PhoH, predicted ATPase	348
2606886174	130	44.71	1	82	1	85	2.0e-18	84.9	COG0228	Ribosomal protein S16	87
2606886175	492	52.09	1	454	1	451	0.0e+00	559	COG0541	Signal recognition particle GTPase	451
2606886177	381	44.9	39	380	8	344	3.0e-107	382	COG1071	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	358
2606886178	313	42.26	10	310	1	335	6.0e-69	254	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	342
2606886180	389	42.27	26	382	5	354	4.0e-104	371	COG0482	tRNA U34 2-thiouridine synthase MnmA/TrmU, contains the PP-loop ATPase domain	356
2606886181	473	22.79	12	466	21	488	5.0e-26	112	COG0815	Apolipoprotein N-acyltransferase	518
2606886182	108	34.34	6	104	8	102	1.0e-12	64.9	COG3937	Polyhydroxyalkanoate synthesis regulator phasin	108
2606886185	361	35.01	8	360	15	368	5.0e-57	215	COG0387	Ca2+/H+ antiporter	368
2606886187	294	55.34	32	293	1	254	2.0e-79	289	COG0134	Indole-3-glycerol phosphate synthase	254
2606886188	480	39.07	5	471	2	454	2.0e-114	406	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	454
2606886189	261	33.59	8	256	16	258	2.0e-40	159	COG0566	tRNA G18 (ribose-2'-O)-methylase SpoU	260
2606886192	433	57.18	16	430	4	417	0.0e+00	534	COG0766	UDP-N-acetylglucosamine enolpyruvyl transferase	421
2606886194	415	34.93	17	408	11	419	9.0e-72	264	COG0285	Folylpolyglutamate synthase/Dihydropteroate synthase	427
2606886196	452	25.85	15	446	4	459	1.0e-36	147	COG0277	FAD/FMN-containing dehydrogenase	459
2606886197	421	25	61	413	51	395	2.0e-24	107	COG0402	Cytosine/adenosine deaminase or related metal-dependent hydrolase	421
2606886200	472	42.89	22	467	3	437	0.0e+00	483	COG0621	tRNA A37 methylthiotransferase MiaB	437
2606886201	350	34.77	5	349	2	317	1.0e-76	280	COG1181	D-alanine-D-alanine ligase and related ATP-grasp enzymes	317
2606886203	277	18.42	15	274	16	266	2.0e-13	69.7	COG1589	Cell division septal protein FtsQ	269
2606886204	381	53.71	21	357	1	337	6.0e-97	348	COG0206	Cell division GTPase FtsZ	338
2606886206	270	48.24	1	253	2	250	2.0e-77	282	COG0413	Ketopantoate hydroxymethyltransferase	268
2606886207	400	36.8	1	382	28	406	1.0e-82	300	COG0635	Coproporphyrinogen III oxidase or related Fe-S oxidoreductase	416
2606886208	388	36.87	1	352	1	354	8.0e-77	280	COG4956	Uncharacterized conserved protein YacL, contains PIN and TRAM domains	356
2606886209	223	42.33	6	220	5	200	1.0e-58	219	COG0740	ATP-dependent protease ClpP, protease subunit	200
2606886210	200	63.4	8	200	4	196	6.0e-71	260	COG0740	ATP-dependent protease ClpP, protease subunit	200
2606886211	331	68.69	1	329	2	330	0.0e+00	527	COG0059	Ketol-acid reductoisomerase	338
2606886212	335	36.28	10	335	8	313	3.0e-50	192	COG1270	Cobalamin biosynthesis protein CobD/CbiB	320
2606886213	279	41.88	48	279	12	226	1.0e-55	210	COG2148	Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	226
2606886214	408	23.23	10	384	1	376	5.0e-23	102	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2606886221	180	24.64	12	149	3	131	3.0e-12	64.8	COG2862	Uncharacterized membrane protein YqhA	169
2606886222	245	26.11	9	163	18	167	2.0e-10	59.3	COG2203	GAF domain	175
2606886225	290	67.35	1	287	5	295	0.0e+00	494	COG0752	Glycyl-tRNA synthetase, alpha subunit	298
2606886228	121	48.25	4	117	10	123	8.0e-33	132	COG3651	Uncharacterized conserved protein, DUF2237 family	125
2606886231	318	29.41	217	318	31	125	2.0e-10	60.3	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	127
2606886235	233	36.04	8	227	12	231	7.0e-50	190	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	238
2606886236	258	62.55	1	258	1	255	3.0e-99	354	COG0107	Imidazole glycerol phosphate synthase subunit HisF	256
2606886238	308	27.84	10	298	12	280	3.0e-28	119	COG0382	4-hydroxybenzoate polyprenyltransferase	289
2606886239	692	38.75	2	662	8	661	0.0e+00	497	COG0744	Membrane carboxypeptidase (penicillin-binding protein)	661
2606886240	428	39.39	82	425	1	355	3.0e-75	276	COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	355
2606886241	125	44.34	11	116	1	103	9.0e-23	98.9	COG3695	Alkylated DNA nucleotide flippase Atl1, participates in nucleotide excision repair, Ada-like DNA-binding domain	103
2606886245	293	38.01	9	279	11	278	3.0e-54	205	COG1173	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	289
2606886246	478	34.89	158	476	18	327	2.0e-38	154	COG0642	Signal transduction histidine kinase	336
2606886249	602	65.95	1	602	1	602	0.0e+00	1005	COG0481	Translation elongation factor EF-4, membrane-bound GTPase	603
2606886250	108	41.75	4	106	1	103	2.0e-17	80.9	COG2076	Multidrug transporter EmrE and related cation transporters	106
2606886251	502	34.32	10	476	1	421	3.0e-88	319	COG0579	L-2-hydroxyglutarate oxidase LhgO	429
2606886252	81	58.54	3	81	4	85	6.0e-19	85.8	COG0694	Fe-S cluster biogenesis protein NfuA, 4Fe-4S-binding domain	93
2606886253	400	25.71	4	396	1	400	3.0e-54	205	COG0520	Selenocysteine lyase/Cysteine desulfurase	405
2606886254	502	41.37	23	499	8	475	2.0e-123	436	COG0769	UDP-N-acetylmuramyl tripeptide synthase	475
2606886256	104	58.9	32	104	3	75	1.0e-24	104	COG0759	Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ	92
2606886257	202	47.8	1	200	1	205	4.0e-51	194	COG0522	Ribosomal protein S4 or related protein	205
2606886264	563	25.83	249	547	1	289	6.0e-18	86.1	COG0668	Small-conductance mechanosensitive channel	316
2606886265	211	42.55	21	208	5	187	6.0e-48	183	COG0424	Predicted house-cleaning NTP pyrophosphatase, Maf/HAM1 superfamily	193
2606886267	496	43.86	3	495	2	481	0.0e+00	500	COG1492	Cobyric acid synthase	486
2606886271	227	29.35	50	227	29	208	1.0e-26	113	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2606886273	441	20.78	24	408	14	414	1.0e-10	61.5	COG0038	H+/Cl- antiporter ClcA	443
2606886275	83	28.05	1	82	18	96	2.0e-05	40.7	COG2154	Pterin-4a-carbinolamine dehydratase	101
2606886277	496	45.47	1	496	4	490	2.0e-123	436	COG1008	NADH:ubiquinone oxidoreductase subunit 4 (chain M)	497
2606886278	592	34.56	9	586	15	606	2.0e-90	326	COG1009	NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit	606
2606886281	104	36.14	1	76	1	83	3.0e-10	56.8	COG4576	Carboxysome shell and ethanolamine utilization microcompartment protein CcmK/EutM	89
2606886284	113	32.63	15	109	9	103	9.0e-19	85.4	COG4451	Ribulose bisphosphate carboxylase small subunit	127
2606886285	470	51.54	7	460	2	429	0.0e+00	556	COG1850	Ribulose 1,5-bisphosphate carboxylase, large subunit, or a RuBisCO-like protein	429
2606886287	173	36.36	1	170	20	194	7.0e-35	139	COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	194
2606886290	412	21.11	31	406	49	441	7.0e-16	78.9	COG2710	Nitrogenase molybdenum-iron protein, alpha and beta chains	456
2606886291	541	21.75	12	419	36	432	1.0e-26	114	COG2710	Nitrogenase molybdenum-iron protein, alpha and beta chains	456
2606886292	296	43.12	32	293	4	267	8.0e-76	277	COG1348	Nitrogenase subunit NifH, an ATPase	278
2606886294	318	22.46	7	284	7	243	6.0e-15	74.9	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2606886297	156	32.69	4	155	5	159	3.0e-22	98.2	COG5474	Uncharacterized protein	159
2606886298	255	29.67	1	242	1	246	3.0e-11	62.7	COG0730	Uncharacterized membrane protein YfcA	258
2606886299	252	31.28	18	206	7	185	7.0e-26	111	COG0095	Lipoate-protein ligase A	248
2606886300	423	30	5	237	4	230	2.0e-22	100	COG1994	Zn-dependent protease (includes SpoIVFB)	230
2606886301	223	35.55	8	218	2	206	2.0e-42	165	COG0135	Phosphoribosylanthranilate isomerase	208
2606886302	251	34.05	63	245	14	195	2.0e-36	146	COG0302	GTP cyclohydrolase I	195
2606886303	235	34.07	2	223	7	232	2.0e-41	162	COG0300	Short-chain dehydrogenase	265
2606886304	329	55.73	6	319	4	317	3.0e-121	428	COG0825	Acetyl-CoA carboxylase alpha subunit	317
2606886305	346	51.73	1	335	11	350	5.0e-91	328	COG5322	Predicted amino acid dehydrogenase	351
2606886307	276	35.86	10	259	5	245	2.0e-41	162	COG1402	 Creatinine amidohydrolase/Fe(II)-dependent formamide hydrolase involved in riboflavin and F420 biosynthesis	250
2606886310	275	35.71	60	268	53	246	2.0e-43	169	COG1496	Copper oxidase (laccase) domain	249
2606886311	551	36.73	5	549	1	485	3.0e-119	422	COG2509	Uncharacterized FAD-dependent dehydrogenase	486
2606886314	590	50.36	1	552	9	549	0.0e+00	615	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	550
2606886315	391	45.73	1	328	3	320	9.0e-99	354	COG0276	Protoheme ferro-lyase (ferrochelatase)	320
2606886318	226	56.06	29	226	2	198	6.0e-64	237	COG2109	ATP:corrinoid adenosyltransferase	198
2606886320	237	63.98	1	235	3	238	3.0e-91	327	COG0528	Uridylate kinase	238
2606886321	182	56.98	4	182	9	187	3.0e-56	211	COG0233	Ribosome recycling factor	187
2606886322	381	28.45	7	337	2	342	4.0e-40	159	COG0644	Dehydrogenase (flavoprotein)	396
2606886323	496	28.91	3	444	2	461	4.0e-70	259	COG0415	Deoxyribodipyrimidine photolyase	461
2606886324	459	16.99	37	439	44	426	3.0e-03	37.1	COG2211	Na+/melibiose symporter or related transporter	467
2606886325	390	38.05	5	318	1	238	4.0e-64	238	COG0176	Transaldolase	239
2606886326	608	33.5	34	599	14	599	3.0e-98	353	COG0768	Cell division protein FtsI/penicillin-binding protein 2	599
2606886328	407	26.29	218	407	28	221	6.0e-07	49.1	COG1266	Membrane protease YdiL, CAAX protease family	226
2606886329	444	35.98	230	416	4	190	2.0e-37	149	COG0406	Broad specificity phosphatase PhoE	208
2606886330	420	26.49	4	415	2	411	7.0e-36	145	COG0044	Dihydroorotase or related cyclic amidohydrolase	430
2606886331	182	26.98	1	104	41	164	1.0e-03	36.5	COG0681	Signal peptidase I	166
2606886333	120	40.54	5	114	3	111	2.0e-24	104	COG1393	Arsenate reductase and related proteins, glutaredoxin family	117
2606886334	128	32.32	13	109	8	99	1.0e-08	52.4	COG0633	Ferredoxin	102
2606886335	169	42.35	1	169	1	170	7.0e-46	176	COG0221	Inorganic pyrophosphatase	171
2606886340	439	57.81	4	430	2	430	0.0e+00	624	COG0104	Adenylosuccinate synthase	430
2606886341	337	30.4	14	337	1	308	2.0e-40	159	COG0524	Sugar or nucleoside kinase, ribokinase family	311
2606886342	110	43.62	9	100	5	98	3.0e-19	86.8	COG1324	Uncharacterized protein involved in tolerance to divalent cations	104
2606886343	264	26.44	9	263	3	253	1.0e-26	113	COG2099	Precorrin-6x reductase	257
2606886344	168	21.84	1	168	3	167	2.0e-12	65.5	COG0629	Single-stranded DNA-binding protein	167
2606886347	301	54.51	28	290	1	264	7.0e-84	304	COG0548	Acetylglutamate kinase	265
2606886350	755	40.63	35	755	14	730	0.0e+00	611	COG1198	Primosomal protein N' (replication factor Y) - superfamily II helicase	730
2606886351	451	53.57	138	450	6	341	6.0e-87	314	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	342
2606886353	317	52.46	6	309	4	305	7.0e-103	367	COG0181	Porphobilinogen deaminase	307
2606886357	195	42.35	16	185	3	169	2.0e-37	149	COG0221	Inorganic pyrophosphatase	171
2606886358	501	35.81	6	494	5	494	1.0e-113	403	COG2317	Zn-dependent carboxypeptidase, M32 family	497
2606886360	134	30.83	5	123	6	123	1.0e-16	78.8	COG3011	Predicted thiol-disulfide oxidoreductase YuxK, DCC family	137
2606886361	195	36.96	3	139	1	137	2.0e-33	135	COG0432	Thiamin phosphate synthase YjbQ, UPF0047 family	137
2606886362	96	47.37	1	93	1	95	2.0e-25	107	COG2154	Pterin-4a-carbinolamine dehydratase	101
2606886363	349	41.69	10	341	1	322	1.0e-82	300	COG0523	GTPase, G3E family	323
2606886365	506	32.05	5	491	11	528	1.0e-61	231	COG1178	ABC-type Fe3+ transport system, permease component	540
2606886366	303	24.65	9	284	21	302	6.0e-05	42	COG0392	Uncharacterized membrane protein YbhN, UPF0104 family	322
2606886367	413	37.41	3	403	2	379	4.0e-75	275	COG1641	Uncharacterized conserved protein, DUF111 family	387
2606886372	282	48.13	1	264	1	261	4.0e-85	307	COG0708	Exonuclease III	261
2606886373	483	39.39	11	462	1	458	2.0e-87	316	COG0277	FAD/FMN-containing dehydrogenase	459
2606886375	412	61.65	1	411	18	429	0.0e+00	600	COG0001	Glutamate-1-semialdehyde aminotransferase	432
2606886382	165	41.57	1	165	1	164	2.0e-38	151	COG1666	Uncharacterized conserved protein YajQ, UPF0234 family	165
2606886383	150	32.29	45	140	29	120	3.0e-10	58	COG3686	Uncharacterized conserved protein, MAPEG superfamily	125
2606886385	365	30.6	1	358	1	351	6.0e-50	191	COG0857	BioD-like N-terminal domain of phosphotransacetylase	354
2606886387	249	17.94	16	214	4	215	3.0e-07	49.5	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2606886388	281	51.38	31	281	3	254	1.0e-86	313	COG0024	Methionine aminopeptidase	255
2606886390	150	57.66	37	147	4	114	2.0e-35	141	COG0335	Ribosomal protein L19	115
2606886393	477	40.13	1	464	9	459	4.0e-124	438	COG0008	Glutamyl- or glutaminyl-tRNA synthetase	472
2606886394	414	30.44	1	410	2	423	1.0e-27	117	COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	429
2606886396	204	38.24	18	187	14	166	3.0e-26	111	COG4333	Uncharacterized protein	167
2606886397	370	49.33	6	369	5	373	6.0e-118	417	COG0381	UDP-N-acetylglucosamine 2-epimerase	383
2606886398	342	53.74	6	284	1	281	5.0e-102	364	COG2805	Tfp pilus assembly protein PilT, pilus retraction ATPase	353
2606886400	357	45.58	4	352	3	342	4.0e-100	358	COG0533	tRNA A37 threonylcarbamoyltransferase TsaD	342
2606886402	199	52.84	17	192	4	178	2.0e-65	241	COG0194	Guanylate kinase	191
2606886403	553	23.4	1	544	5	556	2.0e-62	233	COG1293	Predicted component of the ribosome quality control (RQC) complex, YloA/Tae2 family, contains fibronectin-binding (FbpA) and DUF814 domains	564
2606886404	267	38.11	31	266	5	247	6.0e-44	171	COG0805	Sec-independent protein secretion pathway component TatC	255
2606886406	178	30.86	6	173	3	177	3.0e-28	117	COG0723	Rieske Fe-S protein	177
2606886408	280	36.14	2	275	8	283	8.0e-55	207	COG0682	Prolipoprotein diacylglyceryltransferase	287
2606886409	251	44.35	4	249	5	252	5.0e-72	264	COG2875	Precorrin-4 methylase	254
2606886411	273	23.04	19	220	4	217	7.0e-14	71.3	COG1426	Cytoskeletal protein RodZ, contains Xre-like HTH and DUF4115 domains	284
2606886412	548	36.38	27	496	1	451	2.0e-101	363	COG0248	Exopolyphosphatase/pppGpp-phosphohydrolase	492
2606886413	296	31.16	2	293	4	288	3.0e-32	132	COG0382	4-hydroxybenzoate polyprenyltransferase	289
2606886414	303	33.02	6	299	3	307	4.0e-56	211	COG1619	Muramoyltetrapeptide carboxypeptidase LdcA (peptidoglycan recycling)	313
2606886415	239	42.61	10	237	1	230	4.0e-58	218	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	230
2606886417	352	31.58	120	345	3	225	1.0e-29	124	COG0569	Trk K+ transport system, NAD-binding component	225
2606886418	250	52.17	6	248	2	251	1.0e-48	186	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2606886420	562	43.72	1	531	2	524	1.0e-122	433	COG0459	Chaperonin GroEL (HSP60 family)	524
2606886421	229	45.19	7	214	12	213	3.0e-45	175	COG3010	Putative N-acetylmannosamine-6-phosphate epimerase	229
2606886423	277	27.17	10	260	26	278	4.0e-05	42.2	COG0842	ABC-type multidrug transport system, permease component	286
2606886424	337	40.63	1	313	2	293	3.0e-71	262	COG1131	ABC-type multidrug transport system, ATPase component	293
2606886425	326	40.47	14	312	8	304	8.0e-61	227	COG0109	Polyprenyltransferase (heme O synthase)	304
2606886426	308	27.81	5	285	13	312	5.0e-21	95	COG1612	Heme A synthase	323
2606886427	275	28.63	11	257	1	219	7.0e-47	180	COG1622	Heme/copper-type cytochrome/quinol oxidase, subunit 2	247
2606886428	556	54.15	22	521	7	511	0.0e+00	545	COG0843	Heme/copper-type cytochrome/quinol oxidase, subunit 1	566
2606886429	209	37.91	1	209	1	206	6.0e-38	150	COG1845	Heme/copper-type cytochrome/quinol oxidase, subunit 3	209
2606886431	218	49.74	1	192	1	192	3.0e-61	228	COG0307	Riboflavin synthase alpha chain	204
2606886432	190	35.37	1	163	3	151	1.0e-26	113	COG1259	Bifunctional DNase/RNase	151
2606886433	354	30.87	5	353	29	389	4.0e-62	232	COG1453	Predicted oxidoreductase of the aldo/keto reductase family	391
2606886435	399	30.81	47	380	27	339	2.0e-30	126	COG2038	NaMN:DMB phosphoribosyltransferase	347
2606886438	869	44.73	1	572	29	569	0.0e+00	562	COG0550	DNA topoisomerase IA	570
2606886439	523	40.45	23	507	1	474	1.0e-94	340	COG1007	NADH:ubiquinone oxidoreductase subunit 2 (chain N)	475
2606886440	248	48.21	9	230	1	224	2.0e-75	275	COG1136	ABC-type lipoprotein export system, ATPase component	226
2606886444	244	41.7	10	242	2	229	2.0e-56	212	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2606886446	259	29.41	37	245	1	218	4.0e-24	105	COG0340	Biotin-(acetyl-CoA carboxylase) ligase	238
2606886447	396	32.92	4	396	1	391	1.0e-73	270	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2606886449	272	50	16	234	1	222	8.0e-32	130	COG1842	Phage shock protein A	225
2606886451	603	30.77	21	445	12	422	5.0e-37	149	COG1807	4-amino-4-deoxy-L-arabinose transferase or related glycosyltransferase of PMT family	535
2606886452	366	18.4	15	360	6	379	4.0e-25	109	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
