gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2910013942	228	54.58	6	210	59	195	3.4e-29	93.7	COG1357	Uncharacterized protein YjbI, contains pentapeptide repeats	238
2910013952	209	93.75	3	209	14	223	6.8e-22	71.8	COG1040	Predicted amidophosphoribosyltransferases	225
2910013953	95	34.82	2	92	154	239	5.9e-11	35.9	COG0748	Putative heme iron utilization protein	245
2910013955	423	88.65	2	418	3	447	8.1e-43	140.3	COG1070	Sugar (pentulose or hexulose) kinase	502
2910013956	419	98.46	1	411	4	386	0.0e+00	580.5	COG0192	S-adenosylmethionine synthetase	388
2910013957	263	95.95	13	263	4	216	1.0e-28	94.1	COG0546	Phosphoglycolate phosphatase, HAD superfamily	220
2910013958	366	52.18	66	358	4	290	4.4e-89	292.8	COG0539	Ribosomal protein S1	541
2910013959	158	96.15	1	155	2	151	1.0e-59	194.7	COG1327	Transcriptional regulator NrdR, contains Zn-ribbon and ATP-cone domains	156
2910013962	155	79.61	1	103	12	93	3.1e-12	39.4	COG0633	Ferredoxin	102
2910013964	282	54.09	4	133	72	157	1.4e-30	53.8	COG0589	Nucleotide-binding universal stress protein,  UspA family	154
2910013964	282	95.6	136	280	6	157	1.4e-30	48.4	COG0589	Nucleotide-binding universal stress protein,  UspA family	154
2910013965	155	81.29	13	147	9	121	8.4e-24	77.9	COG0824	Acyl-CoA thioesterase FadM	137
2910013966	367	96.66	3	367	11	357	5.3e-68	223.3	COG0758	Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake	350
2910013967	306	90.94	7	296	24	284	1.5e-61	201.8	COG2890	Methylase of polypeptide chain release factors	280
2910013968	205	85.38	12	201	22	202	4.6e-37	120.7	COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	211
2910013971	89	28.91	3	76	147	207	4.4e-18	59.4	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2910013972	94	90.91	4	89	3	82	6.3e-27	87.1	COG0851	Septum formation topological specificity factor MinE	88
2910013973	271	98.9	4	268	2	270	2.8e-100	328.6	COG2894	Septum formation inhibitor-activating ATPase MinD	272
2910013974	236	47.6	27	217	107	215	1.5e-34	113.8	COG0850	Septum formation inhibitor MinC	219
2910013975	418	94.61	1	416	3	406	6.0e-80	263.2	COG1078	HD superfamily phosphohydrolase	421
2910013976	425	88.97	7	412	20	382	1.6e-98	323.9	COG0793	C-terminal processing protease CtpA/Prc, contains a PDZ domain	406
2910013977	218	52.84	1	218	6	219	1.3e-76	251.7	COG1290	Cytochrome b subunit of the bc complex	381
2910013978	160	15.8	1	69	12	75	1.0e-16	12.4	COG1290	Cytochrome b subunit of the bc complex	381
2910013978	160	23.21	55	160	275	368	1.0e-16	43.3	COG1290	Cytochrome b subunit of the bc complex	381
2910013985	289	100	1	289	1	274	5.4e-84	276	COG0266	Formamidopyrimidine-DNA glycosylase	273
2910013988	496	69.1	1	489	6	421	0.0e+00	497.3	COG0514	Superfamily II DNA helicase RecQ	590
2910013989	342	29.25	8	76	91	133	1.2e-27	30.9	COG1388	LysM repeat	124
2910013989	342	31.97	67	140	89	135	1.2e-27	28.5	COG1388	LysM repeat	124
2910013989	342	46.94	128	217	75	143	1.2e-27	35.8	COG1388	LysM repeat	124
2910013990	466	88.31	4	443	53	475	2.0e-112	369.7	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	472
2910013991	622	98.84	55	559	1	511	4.4e-106	349.8	COG0366	Glycosidase	505
2910013992	527	94.04	1	520	8	512	2.6e-122	402.6	COG0578	Glycerol-3-phosphate dehydrogenase	532
2910013993	501	98.6	1	501	6	499	0.0e+00	587.3	COG0554	Glycerol kinase	499
2910013994	485	77.95	25	457	3	405	1.8e-87	288.4	COG0366	Glycosidase	505
2910013997	691	72.52	197	690	164	601	8.2e-37	120.3	COG4191	Signal transduction histidine kinase regulating C4-dicarboxylate transport system	603
2910013998	184	93.84	1	181	6	203	6.3e-27	79.5	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2910014001	157	97.95	7	152	2	144	1.6e-61	200	COG0757	3-dehydroquinate dehydratase	146
2910014002	208	94.09	1	206	9	199	1.3e-57	188.6	COG4445	tRNA isopentenyl-2-thiomethyl-A-37 hydroxylase MiaE (synthesis of 2-methylthio-cis-ribozeatin)	203
2910014004	160	60	1	145	90	230	3.5e-19	62.6	COG5031	Ubiquinone biosynthesis protein Coq4	235
2910014006	112	46.38	59	112	27	58	1.5e-09	17	COG1942	Phenylpyruvate tautomerase PptA, 4-oxalocrotonate tautomerase family	69
2910014006	112	62.32	1	43	1	43	1.5e-09	12.7	COG1942	Phenylpyruvate tautomerase PptA, 4-oxalocrotonate tautomerase family	69
2910014010	234	87.2	25	231	27	210	2.3e-38	125.6	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2910014011	180	95.03	1	179	1	172	1.8e-50	164.8	COG1791	Acireductone dioxygenase (methionine salvage), cupin superfamily	181
2910014012	266	97.02	21	263	4	231	1.5e-46	152.5	COG2243	Precorrin-2 methylase	234
2910014014	671	71.49	34	481	60	420	5.7e-50	164	COG1215	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	439
2910014015	331	97.23	9	331	7	322	1.1e-92	304.4	COG0042	tRNA-dihydrouridine synthase	323
2910014017	127	52.07	6	127	114	239	2.9e-20	67.2	COG1376	Lipoprotein-anchoring transpeptidase ErfK/SrfK	232
2910014018	455	98.88	1	444	4	443	0.0e+00	561.9	COG1160	Predicted GTPases	444
2910014019	304	85.13	7	298	3	231	2.0e-29	96.3	COG0619	Energy-coupling factor transporter transmembrane protein EcfT	252
2910014021	224	89.52	5	221	23	227	4.7e-62	203.4	COG0325	Uncharacterized pyridoxal phosphate-containing protein, affects Ilv metabolism, UPF0001 family	228
2910014022	191	74.3	3	171	34	166	2.7e-37	122.3	COG1799	FtsZ-interacting cell division protein YlmF	167
2910014023	287	98.13	14	287	4	266	1.2e-73	241.7	COG0345	Pyrroline-5-carboxylate reductase	266
2910014024	395	95.84	3	391	16	407	3.4e-39	129.4	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2910014025	460	46.48	278	459	12	189	1.0e-18	33.3	COG0477	MFS family permease	338
2910014025	460	69.71	29	315	5	271	1.0e-18	30.8	COG0477	MFS family permease	338
2910014026	277	73.02	2	229	9	192	1.2e-23	76.5	COG1381	Recombinational DNA repair protein (RecF pathway)	251
2910014027	226	94.3	6	226	9	223	2.3e-38	125.7	COG0274	Deoxyribose-phosphate aldolase	228
2910014028	191	90.91	1	112	1	100	8.8e-32	103.2	COG1544	Ribosome-associated translation inhibitor RaiA	110
2910014029	212	86.67	1	206	20	214	1.9e-61	201	COG0321	Lipoate-protein ligase B	221
2910014030	648	95.92	20	647	20	607	0.0e+00	509.4	COG1022	Long-chain acyl-CoA synthetase (AMP-forming)	613
2910014031	146	63.98	21	133	51	153	2.6e-04	14.2	COG0711	FoF1-type ATP synthase, membrane subunit b or b'	161
2910014032	439	97.93	2	438	2	426	9.4e-109	358.1	COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	404
2910014034	367	98.85	7	363	2	346	7.9e-118	387	COG0809	S-adenosylmethionine:tRNA-ribosyltransferase-isomerase (queuine synthetase)	348
2910014045	74	49.55	2	72	52	106	3.6e-05	18.2	COG4226	Predicted nuclease of the RNAse H fold, HicB family	111
2910014048	88	44.14	2	72	62	110	8.1e-04	13.5	COG4226	Predicted nuclease of the RNAse H fold, HicB family	111
2910014051	77	35.14	10	70	71	109	6.9e-04	13.8	COG4226	Predicted nuclease of the RNAse H fold, HicB family	111
2910014053	340	98.68	16	323	4	301	1.9e-122	401.7	COG0031	Cysteine synthase	300
2910014054	276	98.73	21	276	4	236	2.0e-16	54.3	COG3637	Opacity protein and related surface antigens	199
2910014055	497	84.13	126	496	62	395	7.2e-70	229.3	COG0626	Cystathionine beta-lyase/cystathionine gamma-synthase	396
2910014056	396	97.48	18	395	8	394	1.1e-128	423	COG0626	Cystathionine beta-lyase/cystathionine gamma-synthase	396
2910014062	230	100	29	228	1	210	5.3e-55	180.1	COG0522	Ribosomal protein S4 or related protein	205
2910014063	296	15.76	47	296	78	144	1.1e-03	12.2	COG0840	Methyl-accepting chemotaxis protein	408
2910014065	75	75	2	75	7	75	4.4e-33	106.7	COG0759	Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ	92
2910014066	106	37.84	14	101	85	154	1.9e-03	11.4	COG4461	Uncharacterized protein YPO0702	185
2910014067	507	97.11	5	500	13	482	0.0e+00	504.7	COG0769	UDP-N-acetylmuramyl tripeptide synthase	475
2910014068	381	95.95	17	380	15	369	3.3e-89	292.9	COG0387	Ca2+/H+ antiporter	368
2910014069	402	92.35	35	398	9	346	2.0e-46	152.3	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	366
2910014071	409	97.31	4	404	8	405	1.8e-63	208.3	COG0520	Selenocysteine lyase/Cysteine desulfurase	405
2910014076	299	78.93	14	298	63	313	1.4e-43	143.3	COG0657	Acetyl esterase/lipase	312
2910014077	236	40.23	153	214	41	75	2.2e-03	12.3	COG1563	Uncharacterized MnhB-related membrane protein	87
2910014078	81	86.02	1	81	5	84	1.5e-29	95.9	COG0694	Fe-S cluster biogenesis protein NfuA, 4Fe-4S-binding domain	93
2910014079	497	99.07	9	477	3	428	9.3e-116	380.7	COG0579	L-2-hydroxyglutarate oxidase LhgO	429
2910014081	109	97.17	2	107	3	105	1.9e-33	108.9	COG2076	Multidrug transporter EmrE and related cation transporters	106
2910014082	604	99.5	1	603	3	602	0.0e+00	990.9	COG0481	Translation elongation factor EF-4, membrane-bound GTPase	603
2910014086	156	42.95	1	133	8	74	1.4e-06	22.7	COG2165	Type II secretory pathway, pseudopilin PulG	149
2910014088	157	35.25	1	153	10	58	7.4e-12	38.1	COG4968	Tfp pilus assembly protein PilE	139
2910014089	168	76.92	13	162	7	126	2.7e-20	67.1	COG2165	Type II secretory pathway, pseudopilin PulG	149
2910014091	216	24.36	5	210	2	39	2.0e-10	33.7	COG2165	Type II secretory pathway, pseudopilin PulG	149
2910014092	170	42.95	10	156	3	69	3.6e-09	30.8	COG2165	Type II secretory pathway, pseudopilin PulG	149
2910014094	142	40.38	1	131	28	90	3.2e-04	14.9	COG2165	Type II secretory pathway, pseudopilin PulG	149
2910014095	157	50.54	12	134	8	100	4.2e-16	53.3	COG4970	Tfp pilus assembly protein FimT	181
2910014096	436	86.55	9	433	39	379	2.5e-36	119.4	COG0642	Signal transduction histidine kinase	336
2910014097	273	98.28	43	270	2	229	1.3e-78	257.2	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2910014099	142	62.03	1	69	7	55	6.1e-05	16.8	COG4238	Outer membrane murein-binding lipoprotein Lpp	78
2910014101	191	14.74	1	122	7	29	6.3e-03	10.3	COG2165	Type II secretory pathway, pseudopilin PulG	149
2910014102	117	29.32	1	114	8	170	9.7e-02	5	COG2194	Phosphoethanolamine transferase for periplasmic glucans (OPG), alkaline phosphatase superfamily	555
2910014103	467	82.23	99	462	65	388	1.4e-68	225.8	COG0642	Signal transduction histidine kinase	336
2910014104	290	89.26	5	287	25	290	9.4e-75	245	COG1173	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	289
2910014106	229	60.84	3	170	102	261	1.2e-42	139.8	COG0566	tRNA G18 (ribose-2'-O)-methylase SpoU	260
2910014110	125	95.15	3	108	5	102	9.8e-31	99.8	COG3695	Alkylated DNA nucleotide flippase Atl1, participates in nucleotide excision repair, Ada-like DNA-binding domain	103
2910014111	451	98.6	103	444	2	354	9.4e-95	311.6	COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	355
2910014112	668	89.48	1	653	26	663	0.0e+00	624.8	COG0744	Membrane carboxypeptidase (penicillin-binding protein)	661
2910014113	317	94.48	10	314	11	284	2.4e-66	217.3	COG0382	4-hydroxybenzoate polyprenyltransferase	289
2910014115	263	99.22	1	257	1	255	4.5e-105	344.3	COG0107	Imidazole glycerol phosphate synthase subunit HisF	256
2910014116	66	15.4	1	63	186	248	1.8e-03	11.1	COG0672	High-affinity Fe2+/Pb2+ permease	383
2910014117	233	93.72	2	232	11	234	3.0e-60	196.9	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	238
2910014119	198	17.5	29	195	383	477	2.9e-04	13.4	COG1461	Predicted kinase related to dihydroxyacetone kinase	542
2910014121	297	98.32	1	290	5	297	0.0e+00	477.6	COG0752	Glycyl-tRNA synthetase, alpha subunit	298
2910014133	66	11.42	1	59	140	168	3.9e-04	14.9	COG0847	DNA polymerase III, epsilon subunit or related 3'-5' exonuclease	243
2910014141	173	52.16	3	165	10	166	2.7e-17	56.7	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2910014142	389	85.64	13	369	34	367	1.3e-10	34.1	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2910014143	944	90.49	1	933	96	1027	0.0e+00	1054.5	COG3696	Cu/Ag efflux pump CusA	1027
2910014146	236	99.57	3	232	1	231	3.0e-70	230	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2910014147	455	75.38	3	454	93	389	5.3e-58	190.1	COG0642	Signal transduction histidine kinase	336
2910014148	136	81.88	3	135	27	148	2.6e-49	160.5	COG3019	Uncharacterized conserved protein	149
2910014149	251	82.5	7	82	6	71	4.2e-10	33.2	COG0695	Glutaredoxin	80
2910014150	304	58.88	4	301	1	285	1.7e-56	186.2	COG2132	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)	451
2910014151	90	30.15	2	81	7	47	6.5e-04	13.5	COG0864	Metal-responsive transcriptional regulator, contains CopG/Arc/MetJ DNA-binding domain	136
2910014154	269	25.37	165	189	12	28	4.6e-03	5.8	COG2051	Ribosomal protein S27E	67
2910014154	269	34.33	201	230	25	47	4.6e-03	5.4	COG2051	Ribosomal protein S27E	67
2910014157	119	30.74	2	94	109	187	4.3e-04	13.3	COG0107	Imidazole glycerol phosphate synthase subunit HisF	256
2910014172	58	47.19	10	57	3	44	2.6e-06	21.4	COG3077	Antitoxin component of the RelBE or YafQ-DinJ toxin-antitoxin module	88
2910014173	529	75.82	179	527	76	329	7.7e-12	39.2	COG0582	Integrase	309
2910014176	84	6.89	23	81	529	577	1.2e-03	10.9	COG2274	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain	709
2910014179	252	84.44	18	252	31	220	7.8e-74	241.5	COG2148	Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	226
2910014180	324	94.38	1	324	10	311	1.1e-75	248.5	COG1270	Cobalamin biosynthesis protein CobD/CbiB	320
2910014181	331	97.04	1	331	3	330	0.0e+00	526.4	COG0059	Ketol-acid reductoisomerase	338
2910014182	200	92.5	6	200	11	195	4.0e-80	262.2	COG0740	ATP-dependent protease ClpP, protease subunit	200
2910014183	221	91	4	219	15	196	1.9e-66	217.3	COG0740	ATP-dependent protease ClpP, protease subunit	200
2910014184	382	99.72	1	354	1	355	6.6e-99	325.1	COG4956	Uncharacterized conserved protein YacL, contains PIN and TRAM domains	356
2910014185	440	89.52	6	426	35	410	4.4e-94	309.1	COG0635	Coproporphyrinogen III oxidase or related Fe-S oxidoreductase	416
2910014186	272	91.79	1	262	5	250	3.3e-83	272.9	COG0413	Ketopantoate hydroxymethyltransferase	268
2910014188	367	90.23	3	357	9	322	0.0e+00	444	COG0206	Cell division GTPase FtsZ	338
2910014191	353	99.06	4	352	3	317	1.3e-103	340.3	COG1181	D-alanine-D-alanine ligase and related ATP-grasp enzymes	317
2910014192	492	98.41	44	492	5	438	0.0e+00	476.4	COG0621	tRNA A37 methylthiotransferase MiaB	437
2910014193	357	90.88	6	357	21	359	7.6e-47	153.5	COG4948	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily	372
2910014194	348	97.94	2	347	3	334	4.3e-80	262.8	COG3367	Uncharacterized conserved protein, NAD-dependent epimerase/dehydratase family	339
2910014197	418	87.97	26	418	25	397	2.8e-30	98.7	COG0402	Cytosine/adenosine deaminase or related metal-dependent hydrolase	421
2910014198	443	3.62	416	440	449	465	6.0e-46	5.4	COG0277	FAD/FMN-containing dehydrogenase	459
2910014198	443	47.33	7	315	6	227	6.0e-46	146.2	COG0277	FAD/FMN-containing dehydrogenase	459
2910014199	177	41.04	27	170	99	201	3.1e-24	79	COG1357	Uncharacterized protein YjbI, contains pentapeptide repeats	238
2910014200	434	51.17	9	433	394	829	9.8e-63	194.9	COG3264	Small-conductance mechanosensitive channel	835
2910014201	417	15.6	272	414	283	348	1.9e-24	11.3	COG2182	Maltose-binding periplasmic protein MalE	420
2910014201	417	43.03	2	233	41	222	1.9e-24	67.1	COG2182	Maltose-binding periplasmic protein MalE	420
2910014202	414	96.5	4	413	8	421	9.8e-91	296.9	COG0285	Folylpolyglutamate synthase/Dihydropteroate synthase	427
2910014203	413	95.56	4	413	13	399	0.0e+00	470.2	COG4992	Acetylornithine/succinyldiaminopimelate/putrescine aminotransferase	404
2910014205	439	98.81	20	439	3	418	0.0e+00	555.1	COG0766	UDP-N-acetylglucosamine enolpyruvyl transferase	421
2910014208	290	99.24	11	284	1	261	7.5e-42	137.2	COG0566	tRNA G18 (ribose-2'-O)-methylase SpoU	260
2910014209	481	99.34	4	471	3	454	0.0e+00	474.3	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	454
2910014211	255	68.94	5	244	56	257	1.5e-12	40.6	COG0842	ABC-type multidrug transport system, permease component	286
2910014212	329	96.73	1	305	10	305	1.0e-87	288.2	COG1131	ABC-type multidrug transport system, ATPase component	293
2910014213	293	99.61	31	292	1	253	2.0e-95	312.6	COG0134	Indole-3-glycerol phosphate synthase	254
2910014215	116	11.26	12	108	141	166	4.8e-06	20	COG2932	Phage repressor protein C, contains Cro/C1-type HTH and peptisase s24 domains	214
2910014217	200	55.83	24	199	92	206	3.9e-56	184.2	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase	205
2910014218	127	96.3	18	127	1	104	2.3e-21	70.1	COG3937	Polyhydroxyalkanoate synthesis regulator phasin	108
2910014219	505	94.81	4	490	18	510	2.0e-38	125.6	COG0815	Apolipoprotein N-acyltransferase	518
2910014220	391	98.6	27	391	4	355	8.6e-105	344.6	COG0482	tRNA U34 2-thiouridine synthase MnmA/TrmU, contains the PP-loop ATPase domain	356
2910014221	525	93.4	220	523	10	278	3.2e-49	161.3	COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	284
2910014221	525	97.56	17	215	4	203	2.0e-34	112.2	COG0062	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	203
2910014222	313	80.35	2	311	60	333	1.3e-98	324	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	342
2910014226	219	70.18	6	183	18	170	7.7e-05	16.2	COG3047	Outer membrane protein W	213
2910014228	200	58.09	1	107	56	134	2.0e-09	30.4	COG1943	REP element-mobilizing transposase RayT	136
2910014231	58	22.82	1	58	88	134	3.9e-04	14.5	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase	205
2910014233	156	64.71	2	138	34	121	4.3e-10	33.2	COG1943	REP element-mobilizing transposase RayT	136
2910014240	439	88.36	123	429	29	324	1.7e-13	44.2	COG0582	Integrase	309
2910014241	304	86.46	2	302	9	308	2.5e-67	220.9	COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	340
2910014242	368	93.3	20	368	11	344	7.5e-125	410.1	COG1071	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	358
2910014244	487	98.45	1	455	1	445	0.0e+00	585.4	COG0541	Signal recognition particle GTPase	451
2910014245	131	92.22	1	116	1	83	2.7e-26	84.3	COG0228	Ribosomal protein S16	87
2910014246	339	93.82	2	330	14	332	6.5e-116	380.9	COG1702	Phosphate starvation-inducible protein PhoH, predicted ATPase	348
2910014247	243	90.09	3	239	20	228	1.1e-23	77.7	COG0670	Integral membrane protein, interacts with FtsH	233
2910014249	313	98.32	10	313	3	295	1.3e-101	333.5	COG1159	GTPase Era, involved in 16S rRNA processing	298
2910014251	238	93.44	4	237	2	229	4.9e-88	288	COG0336	tRNA G37 N-methylase TrmD	240
2910014252	84	19.38	1	73	11	73	3.6e-03	10.5	COG0226	ABC-type phosphate transport system, periplasmic component	318
2910014257	173	97.48	15	173	1	155	2.7e-64	209.9	COG0245	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	159
2910014258	127	45.28	23	100	28	75	1.5e-04	15	COG2329	Heme-degrading monooxygenase HmoA and related ABM domain proteins	105
2910014259	221	85.43	1	221	33	249	2.4e-75	247.1	COG1691	NCAIR mutase (PurE)-related protein	254
2910014261	323	92.81	5	323	24	333	4.0e-82	269.7	COG4371	Uncharacterized membrane protein	334
2910014262	68	97.06	1	67	3	68	1.5e-16	54.3	COG2104	Sulfur carrier protein ThiS (thiamine biosynthesis)	68
2910014263	353	95.73	147	353	5	206	9.9e-72	233.9	COG0352	Thiamine monophosphate synthase	211
2910014266	325	96.74	14	321	10	306	1.5e-90	297.1	COG0196	FAD synthase	304
2910014268	265	94.92	4	261	1	243	6.2e-77	252.3	COG0496	Broad specificity polyphosphatase and 5'/3'-nucleotidase SurE	252
2910014269	347	98.81	21	346	5	337	1.8e-116	383.1	COG0016	Phenylalanyl-tRNA synthetase alpha subunit	335
2910014270	429	8.08	375	419	163	178	4.4e-07	6.1	COG0518	GMP synthase - Glutamine amidotransferase domain	198
2910014270	429	24.75	103	212	46	94	4.4e-07	13.5	COG0518	GMP synthase - Glutamine amidotransferase domain	198
2910014271	163	27.7	1	53	97	137	1.0e-04	12.4	COG4103	Uncharacterized conserved protein, tellurite resistance protein B (TerB) family	148
2910014271	163	44.59	70	159	15	80	1.0e-04	3.2	COG4103	Uncharacterized conserved protein, tellurite resistance protein B (TerB) family	148
2910014276	547	91.41	6	517	39	506	4.4e-115	379	COG0661	Predicted unusual protein kinase regulating ubiquinone biosynthesis, AarF/ABC1/UbiB family	517
2910014277	539	94.84	7	503	2	479	3.6e-26	84.4	COG3349	Uncharacterized conserved protein, contains NAD-binding domain and a Fe-S cluster	485
2910014278	302	98.95	2	293	3	284	2.8e-77	253.4	COG0061	NAD kinase	281
2910014279	227	93.1	12	221	15	230	1.9e-37	122.5	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2910014280	148	86.51	9	136	15	123	4.3e-27	88.1	COG1430	Uncharacterized conserved membrane protein, UPF0127 family	126
2910014282	423	98.4	224	418	3	186	1.0e-42	139.4	COG2242	Precorrin-6B methylase 2	187
2910014282	423	98.57	1	215	1	207	3.3e-35	114.8	COG2241	Precorrin-6B methylase 1	210
2910014283	370	32.42	63	228	77	230	1.9e-23	24.1	COG5361	Uncharacterized conserved protein	458
2910014283	370	40.42	182	368	279	470	1.9e-23	53.8	COG5361	Uncharacterized conserved protein	458
2910014284	383	21.26	223	383	374	474	5.9e-25	49.8	COG5361	Uncharacterized conserved protein	458
2910014284	383	28.21	36	226	69	202	5.9e-25	33.6	COG5361	Uncharacterized conserved protein	458
2910014287	66	24.92	1	65	249	331	1.9e-12	40.4	COG1262	Formylglycine-generating enzyme, required for sulfatase activity, contains SUMF1/FGE domain	314
2910014288	284	38.36	59	257	117	205	6.1e-13	43.2	COG0671	Membrane-associated phospholipid phosphatase	232
2910014289	436	97.35	126	435	3	296	4.7e-64	209.9	COG1597	Diacylglycerol kinase family enzyme	301
2910014290	519	66.33	73	444	42	303	5.8e-07	22.2	COG1409	3',5'-cyclic AMP phosphodiesterase CpdA	301
2910014292	272	75.93	1	272	48	293	6.2e-16	52.2	COG0385	Predicted Na+-dependent transporter	319
2910014294	342	83.33	201	338	12	121	7.4e-14	44.3	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	127
2910014299	495	52.74	231	488	8	209	1.6e-23	21.4	COG0477	MFS family permease	338
2910014299	495	71.8	1	258	17	291	1.6e-23	59.7	COG0477	MFS family permease	338
2910014300	833	98.89	41	823	2	715	0.0e+00	700.5	COG4354	Uncharacterized protein, contains GBA2_N and DUF608 domains	721
2910014302	1027	92.34	550	996	22	431	6.1e-86	282.3	COG3325	Chitinase, GH18 family	441
2910014304	372	93.84	16	160	9	145	2.2e-54	176.4	COG0117	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	146
2910014304	372	97.73	161	370	2	216	4.7e-55	179	COG1985	Pyrimidine reductase, riboflavin biosynthesis	218
2910014306	627	98.34	15	622	10	600	0.0e+00	788.3	COG0465	ATP-dependent Zn proteases	596
2910014307	315	99.04	9	313	3	310	1.3e-111	366.7	COG0078	Ornithine carbamoyltransferase	310
2910014308	250	97.53	2	244	6	242	7.1e-48	157.2	COG1647	Esterase/lipase	243
2910014312	205	98.03	6	205	3	201	1.9e-51	168.4	COG1974	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)	201
2910014316	812	63.03	256	716	154	482	4.0e-27	88.7	COG3378	Phage- or plasmid-associated DNA primase	517
2910014319	353	24.21	18	138	45	128	4.8e-18	21.4	COG3239	Fatty acid desaturase	343
2910014319	353	36.02	152	347	173	297	4.8e-18	42.5	COG3239	Fatty acid desaturase	343
2910014320	377	93.42	1	377	18	386	1.6e-18	60.2	COG2814	Predicted arabinose efflux permease, MFS family	394
2910014321	253	73.62	22	243	57	229	1.5e-34	112.9	COG5031	Ubiquinone biosynthesis protein Coq4	235
2910014327	416	70.15	101	412	93	327	1.1e-09	31.9	COG0582	Integrase	309
2910014331	113	33.56	11	113	5	103	3.0e-12	40.8	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2910014338	94	37.66	10	94	46	103	1.3e-07	25.6	COG3133	Outer membrane lipoprotein SlyB	154
2910014341	64	19.88	2	54	109	142	2.5e-03	11.7	COG5592	Hemerythrin superfamily protein	171
2910014343	103	31.82	1	96	191	281	7.3e-10	32.4	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	286
2910014353	67	20.96	5	62	152	199	7.8e-04	13.3	COG1811	Uncharacterized membrane protein YqgA, affects biofilm formation	228
2910014356	71	17.46	2	64	180	241	1.6e-03	11.1	COG1499	NMD protein affecting ribosome stability and mRNA decay	355
2910014357	83	31.16	7	81	99	165	1.7e-04	15.3	COG3122	Uncharacterized conserved protein YaiL, DUF2058 family	215
2910014358	336	98.81	2	333	1	331	0.0e+00	474	COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	335
2910014359	221	13.22	15	118	111	142	5.3e-14	3.6	COG1376	Lipoprotein-anchoring transpeptidase ErfK/SrfK	232
2910014359	221	21.07	135	214	189	239	5.3e-14	41.6	COG1376	Lipoprotein-anchoring transpeptidase ErfK/SrfK	232
2910014363	447	39.69	247	441	3	154	1.4e-32	18.8	COG0477	MFS family permease	338
2910014363	447	62.66	29	275	2	241	1.4e-32	92.3	COG0477	MFS family permease	338
2910014366	221	96.35	3	150	6	137	6.6e-39	126.2	COG0432	Thiamin phosphate synthase YjbQ, UPF0047 family	137
2910014369	290	36.54	173	290	34	143	2.8e-27	36	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2910014369	290	57.81	1	186	7	180	2.8e-27	60.2	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
