gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2507314077	98	50	1	80	6	85	3.0e-21	93.4	COG0186	Ribosomal protein S17	87
2507314078	69	41.54	4	68	3	67	2.0e-09	53.7	COG0255	Ribosomal protein L29	69
2507314079	158	56.34	1	140	2	141	3.0e-46	177	COG0197	Ribosomal protein L16/L10AE	146
2507314080	242	52.56	12	241	1	232	5.0e-65	240	COG0092	Ribosomal protein S3	233
2507314081	121	48.15	9	116	9	116	7.0e-31	126	COG0091	Ribosomal protein L22	120
2507314082	91	64.84	1	91	1	91	2.0e-35	140	COG0185	Ribosomal protein S19	93
2507314083	287	55.8	1	276	1	275	3.0e-97	348	COG0090	Ribosomal protein L2	275
2507314084	100	47.31	9	99	1	93	2.0e-23	100	COG0089	Ribosomal protein L23	94
2507314085	211	45.75	1	209	1	211	1.0e-44	173	COG0088	Ribosomal protein L4	214
2507314086	218	47.25	2	215	1	218	5.0e-63	233	COG0087	Ribosomal protein L3	218
2507314088	343	25.78	46	170	7	123	6.0e-13	68.6	COG1142	Fe-S-cluster-containing hydrogenase component 2	165
2507314089	546	39.35	8	295	1	308	7.0e-79	288	COG3854	Stage III sporulation protein SpoIIIAA	308
2507314091	249	20.09	1	224	1	196	2.0e-07	50.1	COG0546	Phosphoglycolate phosphatase, HAD superfamily	220
2507314092	374	60.85	17	293	6	279	3.0e-82	299	COG0468	RecA/RadA recombinase	279
2507314096	293	30.04	7	282	5	279	2.0e-48	186	COG0287	Prephenate dehydrogenase	279
2507314097	500	25.6	6	493	6	484	6.0e-52	199	COG1233	Phytoene dehydrogenase-related protein	487
2507314098	295	40.79	21	294	18	286	9.0e-58	217	COG3001	Fructosamine-3-kinase	286
2507314100	150	22.14	20	149	20	133	3.0e-04	38.2	COG1310	Proteasome lid subunit RPN8/RPN11, contains Jab1/MPN domain metalloenzyme (JAMM) motif	134
2507314101	378	53.75	5	254	1	253	2.0e-70	259	COG0476	Molybdopterin or thiamine biosynthesis adenylyltransferase	254
2507314102	382	37.25	180	382	7	198	2.0e-44	173	COG2109	ATP:corrinoid adenosyltransferase	198
2507314103	275	44.23	16	275	7	263	3.0e-69	255	COG1606	ATP-utilizing enzyme, PP-loop superfamily	269
2507314104	165	48.65	26	136	5	115	4.0e-36	143	COG1586	S-adenosylmethionine decarboxylase or arginine decarboxylase	136
2507314105	344	37.43	2	332	29	354	2.0e-74	272	COG1195	Recombinational DNA repair ATPase RecF	363
2507314108	1009	41.12	45	1009	15	910	0.0e+00	915	COG2352	Phosphoenolpyruvate carboxylase	910
2507314109	380	27.27	5	379	1	368	3.0e-64	239	COG2170	Gamma-glutamyl:cysteine ligase YbdK, ATP-grasp superfamily	369
2507314110	505	44.42	21	499	1	455	6.0e-130	457	COG0147	Anthranilate/para-aminobenzoate synthases component I	462
2507314113	412	37.44	21	412	28	380	4.0e-66	245	COG0772	Bacterial cell division protein FtsW, lipid II flippase	381
2507314114	361	45.78	104	327	54	265	1.0e-52	200	COG0489	Chromosome partitioning ATPase, Mrp family, contains Fe-S cluster	265
2507314115	362	56.84	24	346	1	303	3.0e-125	442	COG0408	Coproporphyrinogen III oxidase	303
2507314121	375	36.18	2	372	42	411	1.0e-52	201	COG4370	Uncharacterized protein	412
2507314124	338	29.6	22	331	16	316	1.0e-40	160	COG0667	Predicted oxidoreductase (related to aryl-alcohol dehydrogenase)	316
2507314126	345	52.03	1	343	4	345	2.0e-123	436	COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	345
2507314128	477	49.6	1	240	30	280	8.0e-73	268	COG0414	Panthothenate synthetase	285
2507314129	159	41.03	1	155	1	138	6.0e-34	136	COG0394	Protein-tyrosine-phosphatase	139
2507314145	397	16.97	10	265	65	324	3.0e-04	39.9	COG1413	HEAT repeat	335
2507314146	321	24.59	197	318	17	126	1.0e-11	64.1	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	127
2507314147	327	22.22	184	309	1	117	3.0e-07	49.9	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	127
2507314148	305	26.86	39	268	39	277	2.0e-07	50.3	COG1413	HEAT repeat	335
2507314161	237	35.64	18	200	44	230	1.0e-17	83.7	COG1357	Uncharacterized protein YjbI, contains pentapeptide repeats	238
2507314165	218	22.38	1	208	8	214	8.0e-06	44.1	COG0398	Uncharacterized membrane protein YdjX, TVP38/TMEM64 family, SNARE-associated domain	223
2507314169	214	26.42	12	209	21	225	2.0e-13	69.7	COG1040	Predicted amidophosphoribosyltransferases	225
2507314172	412	23.71	6	412	5	450	1.0e-37	150	COG1070	Sugar (pentulose or hexulose) kinase	502
2507314173	419	62.1	1	408	2	385	0.0e+00	594	COG0192	S-adenosylmethionine synthetase	388
2507314174	257	23.46	13	252	3	214	6.0e-18	84.8	COG0546	Phosphoglycolate phosphatase, HAD superfamily	220
2507314176	160	49.34	1	152	1	152	8.0e-46	176	COG1327	Transcriptional regulator NrdR, contains Zn-ribbon and ATP-cone domains	156
2507314179	158	26.53	3	98	7	95	1.0e-05	43.1	COG0633	Ferredoxin	102
2507314181	282	24.78	22	133	43	153	1.0e-07	50.7	COG0589	Nucleotide-binding universal stress protein,  UspA family	154
2507314182	134	26.56	1	127	5	132	7.0e-18	83	COG0824	Acyl-CoA thioesterase FadM	137
2507314183	338	28.4	15	336	33	350	1.0e-52	200	COG0758	Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake	350
2507314184	295	37.46	11	292	5	278	2.0e-47	182	COG2890	Methylase of polypeptide chain release factors	280
2507314185	204	34.87	12	201	15	205	3.0e-30	125	COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	211
2507314187	95	49.38	5	84	2	82	5.0e-18	82.6	COG0851	Septum formation topological specificity factor MinE	88
2507314188	270	49.44	4	264	2	269	2.0e-87	315	COG2894	Septum formation inhibitor-activating ATPase MinD	272
2507314189	212	29.58	1	203	11	216	9.0e-24	103	COG0850	Septum formation inhibitor MinC	219
2507314190	421	37.65	1	316	1	316	3.0e-62	232	COG1078	HD superfamily phosphohydrolase	421
2507314191	425	40.2	23	424	4	400	2.0e-78	286	COG0793	C-terminal processing protease CtpA/Prc, contains a PDZ domain	406
2507314200	250	37.55	5	240	5	224	3.0e-56	211	COG4229	Enolase-phosphatase E1 involved in merthionine salvage	229
2507314201	222	34.16	25	222	9	197	2.0e-29	122	COG0235	Ribulose-5-phosphate 4-epimerase/Fuculose-1-phosphate aldolase	219
2507314202	229	46.49	2	228	49	272	1.0e-74	272	COG0266	Formamidopyrimidine-DNA glycosylase	273
2507314205	470	40.99	1	460	25	496	7.0e-113	401	COG0514	Superfamily II DNA helicase RecQ	590
2507314207	459	35	20	435	54	469	1.0e-86	313	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	472
2507314208	553	32.7	11	510	1	499	4.0e-77	282	COG0366	Glycosidase	505
2507314209	525	35.51	1	510	8	510	3.0e-89	323	COG0578	Glycerol-3-phosphate dehydrogenase	532
2507314210	501	46.4	1	500	1	497	0.0e+00	564	COG0554	Glycerol kinase	499
2507314211	462	25.17	4	414	1	429	4.0e-52	199	COG0366	Glycosidase	505
2507314214	146	60.42	1	144	1	144	7.0e-57	212	COG0757	3-dehydroquinate dehydratase	146
2507314215	239	40.31	36	226	13	199	3.0e-44	172	COG4445	tRNA isopentenyl-2-thiomethyl-A-37 hydroxylase MiaE (synthesis of 2-methylthio-cis-ribozeatin)	203
2507314216	558	36.51	8	545	17	533	1.0e-89	324	COG0659	Sulfate permease or related transporter, MFS superfamily	554
2507314219	333	57.36	1	332	4	329	0.0e+00	473	COG0113	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	330
2507314220	132	22.79	12	119	2	136	8.0e-07	46	COG0346	Catechol 2,3-dioxygenase or other lactoylglutathione lyase family enzyme	138
2507314221	812	33.67	23	809	1	751	0.0e+00	497	COG1193	dsDNA-specific endonuclease/ATPase MutS2	753
2507314222	392	43.15	1	387	1	338	8.0e-109	387	COG3839	ABC-type sugar transport system, ATPase component	338
2507314223	329	56.19	2	327	2	332	4.0e-122	431	COG0536	GTPase involved in cell partioning and DNA repair	369
2507314226	633	42.86	2	539	2	530	0.0e+00	499	COG0488	ATPase components of ABC transporters with duplicated ATPase domains	530
2507314227	212	25.64	8	202	1	168	8.0e-21	93.8	COG5413	Uncharacterized integral membrane protein	168
2507314228	337	34.08	32	327	9	313	3.0e-58	219	COG0435	Glutathionyl-hydroquinone reductase	324
2507314229	304	22.79	6	286	46	321	3.0e-20	92.7	COG2988	Succinylglutamate desuccinylase	324
2507314246	127	31.86	5	109	1	113	6.0e-14	69.8	COG1970	Large-conductance mechanosensitive channel	130
2507314259	285	46.57	5	281	1	273	3.0e-88	318	COG0313	16S rRNA C1402 (ribose-2'-O) methylase RsmI	275
2507314260	305	34.3	17	290	5	267	4.0e-46	178	COG1218	3'-Phosphoadenosine 5'-phosphosulfate (PAPS) 3'-phosphatase	276
2507314261	721	53.58	4	701	5	690	0.0e+00	876	COG1185	Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)	692
2507314262	100	57.38	40	100	1	61	2.0e-14	71	COG0199	Ribosomal protein S14	61
2507314263	360	28.38	1	353	3	375	1.0e-38	154	COG0750	Membrane-associated protease RseP, regulator of RpoE activity	375
2507314264	425	52.56	2	425	2	427	0.0e+00	510	COG0172	Seryl-tRNA synthetase	429
2507314267	178	26.78	7	174	3	176	1.0e-10	59.6	COG1399	Uncharacterized metal-binding protein YceD, DUF177 family	176
2507314273	127	41.53	6	122	1	118	3.0e-32	130	COG4401	Chorismate mutase	125
2507314274	273	41.3	9	247	54	296	1.0e-52	199	COG0616	Periplasmic serine protease, ClpP class	317
2507314275	313	28.38	1	301	3	290	2.0e-05	43.7	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2507314276	369	20.38	15	356	6	375	3.0e-25	109	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2507314277	609	32.08	27	446	12	420	5.0e-37	149	COG1807	4-amino-4-deoxy-L-arabinose transferase or related glycosyltransferase of PMT family	535
2507314279	256	48.65	1	218	1	222	3.0e-28	118	COG1842	Phage shock protein A	225
2507314281	396	33.42	4	396	1	391	1.0e-75	277	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2507314282	241	28.26	20	237	1	227	4.0e-25	108	COG0340	Biotin-(acetyl-CoA carboxylase) ligase	238
2507314284	242	45.92	10	240	2	228	7.0e-57	214	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2507314288	231	48.18	9	226	1	220	1.0e-76	279	COG1136	ABC-type lipoprotein export system, ATPase component	226
2507314289	543	40.66	43	527	1	474	1.0e-93	337	COG1007	NADH:ubiquinone oxidoreductase subunit 2 (chain N)	475
2507314290	899	45.79	5	602	3	569	0.0e+00	604	COG0550	DNA topoisomerase IA	570
2507314292	217	16.96	5	208	82	306	7.0e-09	54.2	COG4241	Uncharacterized conserved protein YybS, DUF2232 family	314
2507314293	394	29.83	47	389	27	347	5.0e-34	138	COG2038	NaMN:DMB phosphoribosyltransferase	347
2507314295	373	31.12	4	372	4	389	2.0e-69	256	COG1453	Predicted oxidoreductase of the aldo/keto reductase family	391
2507314296	179	37.27	1	160	6	151	1.0e-28	119	COG1259	Bifunctional DNase/RNase	151
2507314297	234	48.31	18	221	1	204	4.0e-62	231	COG0307	Riboflavin synthase alpha chain	204
2507314299	199	38.66	9	199	15	206	5.0e-37	147	COG1845	Heme/copper-type cytochrome/quinol oxidase, subunit 3	209
2507314300	555	55.14	21	520	7	511	0.0e+00	550	COG0843	Heme/copper-type cytochrome/quinol oxidase, subunit 1	566
2507314301	276	28.09	11	276	1	237	1.0e-49	189	COG1622	Heme/copper-type cytochrome/quinol oxidase, subunit 2	247
2507314302	308	28.81	5	285	13	312	1.0e-22	100	COG1612	Heme A synthase	323
2507314303	327	40.4	10	306	4	298	3.0e-62	232	COG0109	Polyprenyltransferase (heme O synthase)	304
2507314304	337	39.68	1	313	2	293	4.0e-72	265	COG1131	ABC-type multidrug transport system, ATPase component	293
2507314305	284	28.37	61	267	72	278	4.0e-05	42.2	COG0842	ABC-type multidrug transport system, permease component	286
2507314307	229	48.33	6	214	11	213	2.0e-48	185	COG3010	Putative N-acetylmannosamine-6-phosphate epimerase	229
2507314308	556	44.08	1	531	2	524	5.0e-124	438	COG0459	Chaperonin GroEL (HSP60 family)	524
2507314310	264	51.78	20	262	2	251	3.0e-48	185	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2507314311	351	32.02	119	344	3	225	1.0e-30	127	COG0569	Trk K+ transport system, NAD-binding component	225
2507314312	277	20.94	1	241	2	276	3.0e-10	59.7	COG0859	ADP-heptose:LPS heptosyltransferase	334
2507314313	245	43.17	16	240	1	227	2.0e-58	219	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	230
2507314314	298	33.23	8	298	2	309	4.0e-58	218	COG1619	Muramoyltetrapeptide carboxypeptidase LdcA (peptidoglycan recycling)	313
2507314315	297	29.9	3	293	5	288	2.0e-28	120	COG0382	4-hydroxybenzoate polyprenyltransferase	289
2507314316	562	37.4	41	537	1	481	2.0e-106	380	COG0248	Exopolyphosphatase/pppGpp-phosphohydrolase	492
2507314319	223	43.95	1	221	31	253	1.0e-63	236	COG2875	Precorrin-4 methylase	254
2507314320	292	36.63	27	288	21	284	4.0e-54	205	COG0682	Prolipoprotein diacylglyceryltransferase	287
2507314322	178	31.82	5	173	2	177	6.0e-29	120	COG0723	Rieske Fe-S protein	177
2507314324	267	38.11	31	266	5	247	1.0e-43	169	COG0805	Sec-independent protein secretion pathway component TatC	255
2507314325	575	23.53	15	558	3	552	3.0e-61	229	COG1293	Predicted component of the ribosome quality control (RQC) complex, YloA/Tae2 family, contains fibronectin-binding (FbpA) and DUF814 domains	564
2507314326	185	52.22	2	181	1	179	3.0e-65	241	COG0194	Guanylate kinase	191
2507314329	357	46.86	4	351	3	341	2.0e-103	369	COG0533	tRNA A37 threonylcarbamoyltransferase TsaD	342
2507314330	398	49.86	46	396	1	353	3.0e-119	421	COG2805	Tfp pilus assembly protein PilT, pilus retraction ATPase	353
2507314331	370	50.67	6	369	5	373	4.0e-116	411	COG0381	UDP-N-acetylglucosamine 2-epimerase	383
2507314332	208	36.02	18	177	14	156	9.0e-24	103	COG4333	Uncharacterized protein	167
2507314334	420	30.38	1	401	2	414	8.0e-28	118	COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	429
2507314335	477	40.34	1	464	9	459	3.0e-123	435	COG0008	Glutamyl- or glutaminyl-tRNA synthetase	472
2507314339	154	60.36	41	151	4	114	3.0e-37	147	COG0335	Ribosomal protein L19	115
2507314341	281	50.59	31	281	3	254	1.0e-86	313	COG0024	Methionine aminopeptidase	255
2507314344	365	28.93	1	361	1	354	5.0e-50	191	COG0857	BioD-like N-terminal domain of phosphotransacetylase	354
2507314346	138	30.09	15	127	9	121	6.0e-10	56.8	COG3686	Uncharacterized conserved protein, MAPEG superfamily	125
2507314347	165	42.17	1	165	1	164	1.0e-39	156	COG1666	Uncharacterized conserved protein YajQ, UPF0234 family	165
2507314352	153	42.96	5	135	6	134	5.0e-29	120	COG0295	Cytidine deaminase	134
2507314354	446	60.98	20	446	3	430	0.0e+00	614	COG0001	Glutamate-1-semialdehyde aminotransferase	432
2507314355	483	38.96	11	462	1	458	1.0e-86	314	COG0277	FAD/FMN-containing dehydrogenase	459
2507314356	288	46.62	14	275	3	261	1.0e-79	289	COG0708	Exonuclease III	261
2507314358	272	20.88	26	195	47	228	3.0e-03	36.2	COG4700	Uncharacterized protein	251
2507314361	402	37.98	4	390	3	376	8.0e-78	284	COG1641	Uncharacterized conserved protein, DUF111 family	387
2507314362	304	22.18	10	285	21	302	6.0e-04	38.5	COG0392	Uncharacterized membrane protein YbhN, UPF0104 family	322
2507314363	323	20.78	30	323	6	282	1.0e-05	44.6	COG1409	3',5'-cyclic AMP phosphodiesterase CpdA	301
2507314364	564	30.53	52	544	5	528	5.0e-61	229	COG1178	ABC-type Fe3+ transport system, permease component	540
2507314365	356	37.29	1	344	2	346	2.0e-84	306	COG3842	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase components	352
2507314367	367	39.89	10	359	1	322	5.0e-82	298	COG0523	GTPase, G3E family	323
2507314368	96	44.21	1	93	1	95	3.0e-22	96.5	COG2154	Pterin-4a-carbinolamine dehydratase	101
2507314372	205	33.09	5	139	3	137	8.0e-30	123	COG0432	Thiamin phosphate synthase YjbQ, UPF0047 family	137
2507314373	135	29.03	1	123	2	123	2.0e-17	81.9	COG3011	Predicted thiol-disulfide oxidoreductase YuxK, DCC family	137
2507314375	502	35.61	6	494	5	494	4.0e-111	395	COG2317	Zn-dependent carboxypeptidase, M32 family	497
2507314376	195	42.35	16	185	3	169	1.0e-37	149	COG0221	Inorganic pyrophosphatase	171
2507314380	317	51.79	6	311	4	307	6.0e-104	370	COG0181	Porphobilinogen deaminase	307
2507314382	459	53.57	146	458	6	341	3.0e-87	316	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	342
2507314383	755	41.29	35	755	14	730	0.0e+00	603	COG1198	Primosomal protein N' (replication factor Y) - superfamily II helicase	730
2507314385	293	55.64	28	290	1	264	2.0e-83	302	COG0548	Acetylglutamate kinase	265
2507314388	153	22.89	1	153	3	167	1.0e-12	66.3	COG0629	Single-stranded DNA-binding protein	167
2507314389	263	28.85	9	263	3	254	5.0e-27	114	COG2099	Precorrin-6x reductase	257
2507314391	337	31	14	337	1	308	6.0e-41	161	COG0524	Sugar or nucleoside kinase, ribokinase family	311
2507314392	439	56.88	4	430	2	430	0.0e+00	618	COG0104	Adenylosuccinate synthase	430
2507314396	169	42.01	1	168	1	169	2.0e-45	175	COG0221	Inorganic pyrophosphatase	171
2507314397	132	33.68	17	109	8	95	3.0e-09	54.3	COG0633	Ferredoxin	102
2507314398	120	39.13	5	118	3	115	2.0e-23	100	COG1393	Arsenate reductase and related proteins, glutaredoxin family	117
2507314400	221	23.35	1	145	2	166	3.0e-10	58.8	COG0681	Signal peptidase I	166
2507314401	421	24.63	20	416	16	411	2.0e-38	153	COG0044	Dihydroorotase or related cyclic amidohydrolase	430
2507314402	442	37.37	228	423	4	199	6.0e-41	162	COG0406	Broad specificity phosphatase PhoE	208
2507314403	420	27.32	231	420	28	221	2.0e-07	51.1	COG1266	Membrane protease YdiL, CAAX protease family	226
2507314405	601	34.23	27	592	14	599	3.0e-101	362	COG0768	Cell division protein FtsI/penicillin-binding protein 2	599
2507314406	390	38.36	5	318	1	238	7.0e-64	237	COG0176	Transaldolase	239
2507314410	493	30.26	2	444	1	461	5.0e-75	275	COG0415	Deoxyribodipyrimidine photolyase	461
2507314411	381	27.25	8	337	3	342	6.0e-37	148	COG0644	Dehydrogenase (flavoprotein)	396
2507314413	447	38	10	446	23	488	1.0e-90	326	COG3670	Carotenoid cleavage dioxygenase or a related enzyme	490
2507314414	182	54.75	4	182	9	187	1.0e-55	209	COG0233	Ribosome recycling factor	187
2507314415	237	62.71	1	235	3	238	8.0e-88	316	COG0528	Uridylate kinase	238
2507314417	221	55.28	23	221	1	198	4.0e-64	237	COG2109	ATP:corrinoid adenosyltransferase	198
2507314420	391	45.29	1	328	3	320	9.0e-101	360	COG0276	Protoheme ferro-lyase (ferrochelatase)	320
2507314421	574	53.64	1	559	2	549	0.0e+00	628	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	550
2507314425	555	38.43	5	548	1	484	2.0e-121	429	COG2509	Uncharacterized FAD-dependent dehydrogenase	486
2507314426	264	38.54	54	257	50	246	5.0e-43	168	COG1496	Copper oxidase (laccase) domain	249
2507314429	276	37.4	10	262	5	248	2.0e-42	165	COG1402	 Creatinine amidohydrolase/Fe(II)-dependent formamide hydrolase involved in riboflavin and F420 biosynthesis	250
2507314431	346	51.16	1	335	11	350	4.0e-93	335	COG5322	Predicted amino acid dehydrogenase	351
2507314432	329	56.05	6	319	4	317	1.0e-124	439	COG0825	Acetyl-CoA carboxylase alpha subunit	317
2507314433	235	35.38	2	209	7	218	2.0e-38	152	COG0300	Short-chain dehydrogenase	265
2507314434	247	35.14	59	241	14	195	1.0e-37	150	COG0302	GTP cyclohydrolase I	195
2507314435	224	36.32	11	222	2	207	5.0e-44	171	COG0135	Phosphoribosylanthranilate isomerase	208
2507314436	436	28.45	24	255	4	230	2.0e-21	97	COG1994	Zn-dependent protease (includes SpoIVFB)	230
2507314437	243	29.67	13	239	7	237	1.0e-29	123	COG0095	Lipoate-protein ligase A	248
2507314438	255	30.86	4	242	4	246	9.0e-11	60.8	COG0730	Uncharacterized membrane protein YfcA	258
2507314439	161	32.21	11	155	12	159	2.0e-21	95.5	COG5474	Uncharacterized protein	159
2507314442	317	24.21	6	283	7	243	2.0e-16	79.9	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2507314443	296	43.22	29	293	1	267	3.0e-74	272	COG1348	Nitrogenase subunit NifH, an ATPase	278
2507314444	524	22.99	12	419	36	432	4.0e-23	103	COG2710	Nitrogenase molybdenum-iron protein, alpha and beta chains	456
2507314445	425	21.25	31	408	49	443	3.0e-21	96.6	COG2710	Nitrogenase molybdenum-iron protein, alpha and beta chains	456
2507314448	220	36.79	31	217	3	194	3.0e-40	158	COG0127	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	194
2507314450	471	51.75	7	460	2	429	0.0e+00	562	COG1850	Ribulose 1,5-bisphosphate carboxylase, large subunit, or a RuBisCO-like protein	429
2507314451	113	32.63	15	109	9	103	2.0e-19	87.4	COG4451	Ribulose bisphosphate carboxylase small subunit	127
2507314454	103	36.14	1	76	1	83	8.0e-11	58.8	COG4576	Carboxysome shell and ethanolamine utilization microcompartment protein CcmK/EutM	89
2507314455	83	32.53	1	77	1	83	1.0e-11	61.1	COG4576	Carboxysome shell and ethanolamine utilization microcompartment protein CcmK/EutM	89
2507314457	614	34.53	12	608	1	606	2.0e-92	333	COG1009	NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit	606
2507314458	496	45.81	1	488	4	482	1.0e-120	426	COG1008	NADH:ubiquinone oxidoreductase subunit 4 (chain M)	497
2507314460	83	25.3	1	83	18	97	4.0e-04	36.4	COG2154	Pterin-4a-carbinolamine dehydratase	101
2507314464	489	43.9	1	488	5	482	0.0e+00	497	COG1492	Cobyric acid synthase	486
2507314466	219	43.88	19	214	3	193	3.0e-49	188	COG0424	Predicted house-cleaning NTP pyrophosphatase, Maf/HAM1 superfamily	193
2507314468	202	47.8	1	200	1	205	2.0e-51	195	COG0522	Ribosomal protein S4 or related protein	205
2507314471	81	64.18	15	81	9	75	8.0e-25	105	COG0759	Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ	92
2507314473	501	41.75	25	499	10	475	3.0e-123	435	COG0769	UDP-N-acetylmuramyl tripeptide synthase	475
2507314474	388	24.38	1	385	8	399	6.0e-52	198	COG0520	Selenocysteine lyase/Cysteine desulfurase	405
2507314477	240	25.48	9	163	18	167	2.0e-09	56.2	COG2203	GAF domain	175
2507314480	81	58.54	3	81	4	85	7.0e-19	85.4	COG0694	Fe-S cluster biogenesis protein NfuA, 4Fe-4S-binding domain	93
2507314481	502	34.11	10	477	1	422	4.0e-88	318	COG0579	L-2-hydroxyglutarate oxidase LhgO	429
2507314482	108	44.66	6	108	3	105	4.0e-16	76.3	COG2076	Multidrug transporter EmrE and related cation transporters	106
2507314483	606	67.44	1	602	1	602	0.0e+00	1022	COG0481	Translation elongation factor EF-4, membrane-bound GTPase	603
2507314488	153	22.03	5	122	4	112	2.0e-07	48.8	COG4968	Tfp pilus assembly protein PilE	139
2507314491	168	16.78	10	156	9	156	4.0e-03	34.6	COG4970	Tfp pilus assembly protein FimT	181
2507314494	136	28.44	29	136	5	113	7.0e-07	46.5	COG4968	Tfp pilus assembly protein PilE	139
2507314495	427	28.75	109	418	20	327	2.0e-31	130	COG0642	Signal transduction histidine kinase	336
2507314496	237	43.56	7	229	2	224	9.0e-57	213	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2507314503	465	34.48	148	463	18	327	7.0e-41	161	COG0642	Signal transduction histidine kinase	336
2507314504	281	38.11	3	267	17	278	1.0e-53	203	COG1173	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	289
2507314508	98	46.74	1	92	15	103	4.0e-21	92.7	COG3695	Alkylated DNA nucleotide flippase Atl1, participates in nucleotide excision repair, Ada-like DNA-binding domain	103
2507314509	445	39.06	102	444	1	353	1.0e-75	277	COG0144	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	355
2507314510	688	38.56	2	642	8	648	0.0e+00	514	COG0744	Membrane carboxypeptidase (penicillin-binding protein)	661
2507314511	317	28.08	19	308	12	281	8.0e-29	121	COG0382	4-hydroxybenzoate polyprenyltransferase	289
2507314513	256	62.93	1	256	1	255	3.0e-100	358	COG0107	Imidazole glycerol phosphate synthase subunit HisF	256
2507314514	233	36.24	2	228	6	232	3.0e-53	201	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	238
2507314520	400	21.4	152	378	5	253	1.0e-14	74.5	COG1192	Cellulose biosynthesis protein BcsQ	259
2507314521	296	66.32	1	287	5	295	0.0e+00	492	COG0752	Glycyl-tRNA synthetase, alpha subunit	298
2507314526	472	17.53	104	460	53	352	5.0e-12	66.1	COG1566	Multidrug resistance efflux pump	352
2507314527	1075	43.48	316	1026	1	708	0.0e+00	703	COG2274	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain	709
2507314538	417	24.87	19	392	2	375	6.0e-25	108	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2507314539	217	44.5	11	217	34	226	2.0e-55	208	COG2148	Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	226
2507314542	331	68.09	1	329	2	330	0.0e+00	528	COG0059	Ketol-acid reductoisomerase	338
2507314543	200	64.43	8	200	4	196	7.0e-73	266	COG0740	ATP-dependent protease ClpP, protease subunit	200
2507314544	225	41.78	9	221	5	198	2.0e-58	219	COG0740	ATP-dependent protease ClpP, protease subunit	200
2507314545	385	38.16	1	353	1	355	1.0e-79	290	COG4956	Uncharacterized conserved protein YacL, contains PIN and TRAM domains	356
2507314546	401	35.03	1	378	28	406	1.0e-81	297	COG0635	Coproporphyrinogen III oxidase or related Fe-S oxidoreductase	416
2507314547	271	47.71	1	260	2	257	5.0e-78	284	COG0413	Ketopantoate hydroxymethyltransferase	268
2507314549	369	57.64	15	328	6	319	1.0e-97	349	COG0206	Cell division GTPase FtsZ	338
2507314550	281	20.82	16	281	11	269	2.0e-12	66.6	COG1589	Cell division septal protein FtsQ	269
2507314552	350	38.11	4	349	1	317	6.0e-83	301	COG1181	D-alanine-D-alanine ligase and related ATP-grasp enzymes	317
2507314553	464	42.86	20	463	5	437	0.0e+00	483	COG0621	tRNA A37 methylthiotransferase MiaB	437
2507314554	362	29.72	15	355	18	357	4.0e-41	162	COG4948	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily	372
2507314555	360	40.23	14	357	1	335	5.0e-65	241	COG3367	Uncharacterized conserved protein, NAD-dependent epimerase/dehydratase family	339
2507314558	425	23.61	67	418	53	396	2.0e-25	110	COG0402	Cytosine/adenosine deaminase or related metal-dependent hydrolase	421
2507314559	449	25.53	15	446	4	459	7.0e-37	148	COG0277	FAD/FMN-containing dehydrogenase	459
